Polarization of Light 'Brewsters' Data File Mon, Mar 16, 2026 5:00 PM
Sensor Position (Degrees)	Light Intensity (Volts)
162.91667	0.03410
162.83333	0.03410
162.78333	0.03474
162.68333	0.03539
162.51667	0.03394
162.38333	0.03055
162.31667	0.03700
162.30000	0.03684
162.25000	0.03426
162.20000	0.03168
162.16667	0.02991
162.13333	0.03200
162.05000	0.03410
161.91667	0.02878
161.78333	0.03426
161.68333	0.03651
161.60000	0.02830
161.51667	0.03136
161.46667	0.03104
161.41667	0.03104
161.35000	0.03039
161.28333	0.03120
161.21667	0.03313
161.13333	0.03587
161.01667	0.03603
160.93333	0.03265
160.90000	0.03200
160.90000	0.03329
160.90000	0.02894
160.91667	0.03136
160.91667	0.02991
160.91667	0.03313
160.91667	0.02846
160.91667	0.02830
160.91667	0.02959
160.91667	0.03023
160.91667	0.02862
160.90000	0.03297
160.90000	0.03039
160.90000	0.03233
160.88333	0.03039
160.85000	0.03120
160.81667	0.03120
160.75000	0.02749
160.68333	0.03249
160.61667	0.03104
160.55000	0.03168
160.48333	0.03184
160.36667	0.02878
160.18333	0.01912
160.03333	0.02105
159.90000	0.00510
159.76667	0.00575
159.65000	0.00816
159.55000	0.00929
159.48333	0.00768
159.43333	0.00220
159.41667	0.00510
159.38333	0.00220
159.35000	0.00526
159.30000	0.00188
159.26667	0.00365
159.21667	0.00446
159.16667	0.00317
159.11667	0.00285
159.11667	0.00333
159.13333	0.00494
159.13333	0.00236
159.13333	0.00140
159.13333	0.00478
159.13333	0.00140
159.13333	0.00430
159.13333	0.00414
159.13333	0.01026
159.13333	0.01590
159.13333	0.01863
159.11667	0.01509
159.11667	0.01735
159.10000	0.01702
159.08333	0.01863
159.06667	0.01606
158.98333	0.01654
158.85000	0.02427
158.68333	0.01638
158.55000	0.01284
158.46667	0.01074
158.43333	0.02653
158.40000	0.02685
158.38333	0.02814
158.33333	0.02701
158.31667	0.02492
158.26667	0.02814
158.21667	0.02588
158.13333	0.02749
158.01667	0.02443
157.93333	0.02379
157.86667	0.02169
157.83333	0.02492
157.78333	0.02492
157.76667	0.02298
157.76667	0.02314
157.75000	0.02282
157.75000	0.02057
157.71667	0.02395
157.68333	0.02459
157.65000	0.02379
157.61667	0.02798
157.58333	0.02524
157.53333	0.02508
157.45000	0.02041
157.35000	0.01880
157.26667	0.01751
157.23333	0.01670
157.20000	0.01171
157.18333	0.02073
157.16667	0.01477
157.11667	0.02459
157.06667	0.02121
157.03333	0.02250
157.01667	0.01976
156.96667	0.01654
156.91667	0.01557
156.88333	0.01541
156.85000	0.01638
156.81667	0.02943
156.76667	0.02202
156.73333	0.01944
156.71667	0.02669
156.68333	0.02540
156.65000	0.01944
156.61667	0.02476
156.58333	0.02395
156.51667	0.02540
156.45000	0.02347
156.40000	0.02041
156.35000	0.01783
156.33333	0.01976
156.31667	0.02024
156.30000	0.01847
156.28333	0.02024
156.26667	0.02041
156.26667	0.02057
156.26667	0.01718
156.28333	0.01880
156.28333	0.02186
156.28333	0.01912
156.28333	0.01976
156.28333	0.02169
156.28333	0.02395
156.28333	0.02186
156.28333	0.02186
156.28333	0.02492
156.28333	0.01992
156.28333	0.02250
156.28333	0.02379
156.28333	0.01960
156.28333	0.02395
156.28333	0.02121
156.28333	0.01944
156.28333	0.02024
156.30000	0.02153
156.30000	0.02073
156.30000	0.02024
156.30000	0.02186
156.30000	0.02073
156.30000	0.02379
156.30000	0.02121
156.30000	0.02089
156.30000	0.02024
156.30000	0.01928
156.30000	0.01783
156.30000	0.01960
156.30000	0.01590
156.30000	0.01896
156.30000	0.01686
156.30000	0.01992
156.30000	0.02073
156.30000	0.01944
156.30000	0.01944
156.30000	0.02250
156.30000	0.01847
156.30000	0.01590
156.30000	0.02089
156.30000	0.02282
156.30000	0.02041
156.30000	0.01928
156.30000	0.02024
156.28333	0.02041
156.28333	0.01976
156.28333	0.02008
156.28333	0.02137
156.28333	0.01992
156.26667	0.02121
156.26667	0.02121
156.25000	0.01783
156.20000	0.02186
156.11667	0.02008
156.00000	0.02008
155.80000	0.01863
155.61667	0.02041
155.45000	0.02153
155.40000	0.01815
155.36667	0.01944
155.35000	0.02218
155.30000	0.01847
155.26667	0.02057
155.23333	0.01976
155.18333	0.01606
155.13333	0.01767
155.08333	0.01847
155.05000	0.01590
155.01667	0.01606
154.91667	0.01445
154.83333	0.01992
154.76667	0.01751
154.73333	0.02057
154.70000	0.01316
154.65000	0.01557
154.58333	0.02008
154.53333	0.01525
154.48333	0.01348
154.43333	0.01622
154.40000	0.01638
154.35000	0.01348
154.31667	0.01912
154.28333	0.02073
154.23333	0.01751
154.20000	0.01541
154.16667	0.01880
154.11667	0.01670
154.06667	0.01718
154.03333	0.01461
153.96667	0.01896
153.93333	0.01638
153.90000	0.01364
153.86667	0.01847
153.81667	0.01606
153.78333	0.01880
153.71667	0.01686
153.60000	0.01557
153.48333	0.01670
153.38333	0.01445
153.31667	0.01751
153.30000	0.01380
153.28333	0.01509
153.25000	0.01606
153.21667	0.01686
153.21667	0.01557
153.21667	0.01461
153.20000	0.01767
153.20000	0.01606
153.18333	0.02057
153.18333	0.01928
153.20000	0.01573
153.20000	0.01654
153.21667	0.01783
153.21667	0.01622
153.21667	0.01815
153.21667	0.01702
153.21667	0.01267
153.21667	0.01880
153.21667	0.01799
153.20000	0.01590
153.20000	0.01638
153.18333	0.01541
153.18333	0.01702
153.16667	0.02024
153.15000	0.01718
153.11667	0.01847
153.05000	0.01445
152.95000	0.01332
152.88333	0.01203
152.85000	0.01219
152.81667	0.01445
152.80000	0.01316
152.76667	0.01251
152.75000	0.01267
152.71667	0.01316
152.71667	0.01557
152.71667	0.01396
152.71667	0.01251
152.71667	0.01203
152.71667	0.01638
152.71667	0.01412
152.71667	0.01541
152.71667	0.01541
152.71667	0.01396
152.71667	0.01396
152.71667	0.00994
152.71667	0.01090
152.70000	0.01702
152.68333	0.01284
152.66667	0.01525
152.63333	0.01396
152.55000	0.01493
152.43333	0.01783
152.30000	0.01380
152.13333	0.01139
152.01667	0.00994
151.96667	0.01316
151.93333	0.01203
151.90000	0.00945
151.85000	0.01010
151.78333	0.00575
151.65000	0.01412
151.48333	0.00671
151.25000	0.01573
151.11667	0.01139
151.06667	0.01139
151.06667	0.01284
151.05000	0.01139
151.05000	0.01316
151.03333	0.01412
151.01667	0.01219
150.96667	0.01461
150.91667	0.01445
150.83333	0.01074
150.71667	0.01106
150.65000	0.01010
150.61667	0.00994
150.55000	0.00639
150.48333	0.00559
150.45000	0.00543
150.43333	0.00526
150.41667	0.01139
150.40000	0.01090
150.36667	0.01171
150.33333	0.00736
150.28333	0.00688
150.25000	0.00994
150.18333	0.01187
150.11667	0.01010
150.05000	0.01026
149.93333	0.01122
149.88333	0.01090
149.88333	0.01235
149.90000	0.01412
149.90000	0.01171
149.90000	0.01219
149.90000	0.00945
149.91667	0.01090
149.91667	0.01106
149.91667	0.01139
149.91667	0.01332
149.90000	0.01058
149.90000	0.01074
149.88333	0.01010
149.86667	0.00865
149.81667	0.00720
149.75000	0.01042
149.70000	0.00720
149.66667	0.00768
149.65000	0.00961
149.61667	0.01139
149.60000	0.00800
149.51667	0.01219
149.36667	0.01090
149.23333	0.00849
149.08333	0.01042
148.91667	0.00816
148.83333	0.01010
148.78333	0.00736
148.75000	0.01171
148.71667	0.00994
148.65000	0.00945
148.58333	0.00849
148.51667	0.01058
148.45000	0.00752
148.35000	0.00768
148.30000	0.00333
148.25000	0.00639
148.21667	0.00752
148.15000	0.00816
148.06667	0.00849
147.95000	0.00639
147.88333	0.00849
147.83333	0.00430
147.78333	0.00832
147.71667	0.00800
147.66667	0.00398
147.60000	0.00398
147.58333	0.00526
147.56667	0.00559
147.56667	0.00526
147.56667	0.00543
147.56667	0.00381
147.56667	0.00688
147.58333	0.00575
147.58333	0.00881
147.58333	0.00478
147.58333	0.00381
147.58333	0.00510
147.58333	0.00349
147.58333	0.00220
147.56667	0.00639
147.56667	0.00543
147.55000	0.00688
147.50000	0.00430
147.41667	0.00704
147.35000	0.00301
147.25000	0.00736
147.15000	0.00543
147.06667	0.00140
146.95000	0.00333
146.83333	0.00752
146.65000	0.00365
146.45000	0.00349
146.28333	0.00526
146.21667	0.00591
146.20000	0.00543
146.18333	0.00462
146.15000	0.00204
146.13333	0.00333
146.10000	0.00430
146.03333	0.00365
145.96667	0.00462
145.90000	0.00623
145.80000	0.00430
145.71667	0.00172
145.63333	0.00623
145.50000	0.00188
145.41667	0.00607
145.35000	0.00301
145.33333	0.00414
145.33333	0.00349
145.31667	0.00462
145.30000	0.00124
145.26667	0.00688
145.21667	0.00156
145.13333	0.00381
145.05000	0.00478
145.00000	0.00639
144.95000	0.00639
144.88333	0.00494
144.78333	0.00285
144.68333	0.00639
144.58333	0.00800
144.53333	0.00607
144.48333	0.00462
144.43333	0.00591
144.38333	0.00559
144.30000	0.00301
144.23333	0.00510
144.13333	0.00510
144.05000	0.00365
144.01667	0.00253
144.01667	0.00301
144.01667	0.00462
144.03333	0.00462
144.03333	0.00462
144.03333	0.00075
144.03333	0.00236
144.03333	0.00430
144.03333	0.00414
144.03333	0.00494
144.01667	0.00317
144.01667	0.00156
144.00000	0.00446
143.96667	0.00108
143.90000	0.00253
143.80000	0.00446
143.65000	0.00301
143.43333	0.00381
143.26667	0.00526
143.15000	0.00462
143.05000	0.00333
142.98333	0.00188
142.93333	0.00430
142.85000	0.00172
142.76667	0.00285
142.70000	0.00317
142.63333	0.00446
142.60000	0.00381
142.51667	0.00398
142.40000	0.00220
142.25000	0.00365
142.10000	0.00607
142.06667	0.00365
142.01667	0.00365
141.96667	0.00494
141.93333	0.00510
141.90000	0.00575
141.88333	0.00236
141.86667	0.00172
141.85000	0.00430
141.83333	0.00430
141.81667	0.00365
141.80000	0.00510
141.78333	0.00381
141.73333	0.00301
141.66667	0.00398
141.58333	0.00398
141.40000	0.00285
141.31667	0.00156
141.31667	0.00317
141.31667	0.00398
141.33333	0.00365
141.35000	0.00140
141.36667	0.00140
141.36667	0.00156
141.36667	0.00414
141.36667	0.00494
141.36667	0.00220
141.36667	0.00269
141.36667	0.00269
141.36667	0.00381
141.36667	0.00333
141.36667	0.00269
141.36667	0.00253
141.35000	0.00333
141.35000	0.00446
141.33333	0.00462
141.31667	0.00430
141.31667	0.00462
141.28333	0.00381
141.25000	0.00172
141.21667	-0.00005
141.18333	0.00043
141.16667	-0.00005
141.15000	-0.00150
141.13333	-0.00182
141.11667	-0.00118
141.08333	-0.00134
141.01667	-0.00150
140.85000	-0.00118
140.63333	-0.00134
140.51667	-0.00021
140.48333	-0.00134
140.45000	-0.00070
140.43333	-0.00021
140.41667	-0.00037
140.40000	0.00011
140.36667	0.00156
140.31667	-0.00037
140.23333	-0.00005
140.11667	0.00027
140.01667	0.00204
139.90000	-0.00005
139.76667	-0.00005
139.66667	0.00414
139.61667	0.00349
139.58333	-0.00037
139.56667	0.00027
139.51667	0.06841
139.46667	0.00365
139.43333	0.00253
139.40000	-0.00005
139.35000	0.29827
139.28333	0.00092
139.20000	0.00510
139.08333	-0.00037
139.00000	-0.00021
138.96667	0.00333
138.95000	0.00349
138.93333	-0.00037
138.93333	-0.00005
138.96667	0.00172
138.98333	0.00156
138.98333	0.00349
138.98333	0.00510
138.98333	0.00301
138.98333	0.00478
138.98333	0.00301
138.98333	0.00301
138.98333	0.00559
138.96667	0.00301
138.95000	0.00236
138.95000	0.00494
138.91667	0.00414
138.90000	0.00285
138.86667	0.00414
138.83333	0.00510
138.75000	0.00430
138.60000	0.00156
138.41667	0.00301
138.28333	0.00204
138.21667	0.00156
138.16667	0.00414
138.13333	0.00381
138.06667	0.00172
137.98333	0.00349
137.88333	0.00269
137.76667	0.00398
137.65000	0.00398
137.51667	0.00140
137.41667	0.00220
137.35000	0.00285
137.30000	0.00236
137.23333	0.00285
137.16667	0.00253
137.11667	0.00365
137.06667	0.00317
136.96667	0.00349
136.83333	0.00253
136.73333	0.00494
136.68333	0.00172
136.65000	0.00381
136.65000	0.00253
136.65000	0.00430
136.65000	0.00414
136.65000	0.00172
136.65000	0.00333
136.65000	0.00108
136.65000	0.00349
136.65000	0.00398
136.65000	0.00333
136.65000	0.00220
136.65000	0.00655
136.65000	0.00462
136.65000	0.00156
136.65000	0.00430
136.65000	0.00462
136.65000	0.00253
136.65000	0.00349
136.65000	0.00236
136.65000	0.00430
136.63333	0.00478
136.63333	0.00655
136.61667	0.00510
136.58333	0.00446
136.56667	0.00285
136.55000	0.00381
136.53333	0.00430
136.48333	0.00430
136.38333	0.00398
136.25000	0.00236
136.06667	0.00269
135.91667	0.00108
135.78333	0.00059
135.70000	0.00140
135.61667	0.00108
135.53333	0.00156
135.43333	-0.00005
135.28333	-0.00070
135.15000	0.00075
135.03333	0.00156
134.95000	0.00349
134.88333	0.00156
134.86667	0.00236
134.81667	0.00349
134.73333	0.00317
134.65000	0.00253
134.63333	0.00349
134.63333	0.00365
134.63333	0.00623
134.65000	0.00446
134.70000	0.00462
134.70000	0.00156
134.70000	0.00220
134.70000	0.00462
134.70000	0.00510
134.70000	0.00349
134.70000	0.00349
134.70000	0.00462
134.70000	0.00381
134.66667	0.00446
134.66667	0.00140
134.65000	0.00575
134.63333	0.00285
134.61667	0.00494
134.60000	0.00365
134.58333	0.00526
134.51667	0.00398
134.46667	0.00398
134.43333	0.00430
134.38333	0.00301
134.33333	0.00381
134.30000	0.00832
134.26667	0.00398
134.21667	0.00301
134.13333	0.00623
134.03333	0.00543
133.96667	0.00349
133.91667	0.00301
133.85000	0.00253
133.78333	0.00236
133.73333	0.00414
133.66667	0.00639
133.60000	0.00543
133.55000	0.00478
133.50000	0.00333
133.45000	0.00430
133.43333	0.00414
133.40000	0.00752
133.33333	0.00398
133.23333	0.00365
133.15000	0.00639
133.11667	0.00172
133.08333	0.00430
133.06667	0.00333
133.03333	0.00575
133.00000	0.00430
133.00000	0.00381
133.00000	0.00671
133.00000	0.00430
133.00000	0.00575
133.00000	0.00655
133.01667	0.00607
133.01667	0.00639
133.01667	0.00543
133.01667	0.00317
133.01667	0.00381
133.01667	0.00526
133.01667	0.00559
133.01667	0.00446
133.01667	0.00430
133.01667	0.00285
133.01667	0.00494
133.01667	0.00688
133.00000	0.00430
133.00000	0.00526
132.98333	0.00655
132.95000	0.00462
132.90000	0.00607
132.85000	0.00607
132.85000	0.00543
132.83333	0.00478
132.73333	0.00623
132.56667	0.00510
132.48333	0.00253
132.35000	0.00720
132.16667	0.00478
132.08333	0.00301
132.08333	0.00510
132.08333	0.00816
132.08333	0.00559
132.08333	0.00526
132.05000	0.00478
132.01667	0.00285
131.98333	0.00381
131.98333	0.00349
131.93333	0.00220
131.81667	0.00301
131.68333	0.00639
131.60000	0.00365
131.58333	0.00301
131.53333	0.00543
131.45000	0.00462
131.35000	0.00623
131.30000	0.00543
131.21667	0.00462
131.03333	0.00575
130.90000	0.00510
130.86667	-0.00134
130.85000	0.00092
130.83333	0.00156
130.83333	-0.00053
130.80000	-0.00037
130.75000	0.00333
130.60000	0.00253
130.36667	-0.00021
130.13333	0.00188
130.06667	0.03523
130.06667	0.00559
130.06667	-0.00037
130.08333	-0.00070
130.11667	0.00849
130.16667	0.00800
130.15000	0.00849
130.16667	0.00688
130.16667	0.00961
130.16667	0.00849
130.16667	0.00704
130.16667	0.01122
130.15000	0.00897
130.11667	0.00607
130.10000	0.00881
130.06667	0.00623
130.03333	0.01090
129.96667	0.00800
129.88333	0.00720
129.83333	0.00752
129.78333	0.00897
129.73333	0.01026
129.66667	0.01010
129.53333	0.00977
129.41667	0.01364
129.40000	0.01026
129.40000	0.01026
129.36667	0.00720
129.33333	0.01155
129.31667	0.01267
129.30000	0.00994
129.26667	0.01235
129.21667	0.01139
129.11667	0.00977
129.05000	0.01235
128.98333	0.00526
128.91667	0.01267
128.86667	0.00575
128.78333	0.00414
128.71667	0.00365
128.66667	0.00204
128.65000	0.00204
128.63333	0.00381
128.60000	0.00124
128.53333	-0.00021
128.48333	-0.00021
128.46667	0.00092
128.46667	0.00156
128.43333	0.00365
128.40000	0.00236
128.33333	0.01445
128.30000	0.01541
128.28333	0.01235
128.28333	0.01509
128.25000	0.00655
128.18333	0.00269
128.10000	0.00494
128.08333	0.00414
128.06667	0.00526
128.01667	0.01541
127.93333	0.01364
127.88333	0.01735
127.88333	0.01654
127.90000	0.01461
127.96667	0.02331
127.95000	0.01187
127.96667	0.02427
127.95000	0.02476
127.95000	0.02379
127.95000	0.02347
127.93333	0.01654
127.93333	0.01622
127.91667	0.01396
127.86667	0.01316
127.78333	0.01300
127.56667	0.01396
127.31667	0.01767
127.18333	0.01735
127.11667	0.01831
127.06667	0.01847
127.01667	0.02057
126.98333	0.02073
126.90000	0.01654
126.81667	0.01847
126.76667	0.01702
126.75000	0.01606
126.71667	0.02057
126.63333	0.02089
126.58333	0.01735
126.51667	0.01767
126.50000	0.01847
126.43333	0.01992
126.38333	0.02105
126.33333	0.01799
126.26667	0.02121
126.18333	0.02186
126.11667	0.02186
126.08333	0.01992
126.05000	0.01863
125.98333	0.02121
125.95000	0.02395
125.91667	0.02153
125.90000	0.02250
125.90000	0.02153
125.86667	0.02395
125.86667	0.02572
125.86667	0.02298
125.86667	0.02685
125.86667	0.02169
125.86667	0.02202
125.88333	0.02443
125.88333	0.02556
125.90000	0.01944
125.91667	0.02814
125.95000	0.02959
125.95000	0.03152
125.95000	0.02910
125.95000	0.02959
125.95000	0.02830
125.93333	0.02894
125.91667	0.02508
125.91667	0.02379
125.90000	0.02379
125.90000	0.02347
125.90000	0.02363
125.88333	0.02234
125.85000	0.02411
125.83333	0.02363
125.81667	0.02379
125.80000	0.02411
125.76667	0.02169
125.70000	0.01090
125.65000	0.00994
125.58333	0.00333
125.48333	0.00494
125.41667	0.00333
125.33333	0.00398
125.23333	0.00285
125.15000	0.01235
125.08333	0.00639
124.98333	0.01396
124.90000	0.00816
124.83333	0.01686
124.76667	0.01139
124.71667	0.01203
124.68333	0.00929
124.58333	0.00897
124.50000	0.00720
124.43333	0.00591
124.38333	0.00591
124.33333	0.00220
124.31667	0.00526
124.31667	0.00478
124.26667	0.00236
124.20000	0.00220
124.16667	0.00075
124.16667	0.00204
124.16667	0.00253
124.18333	0.00204
124.25000	0.00156
124.25000	0.00253
124.25000	0.00494
124.25000	0.00510
124.25000	0.00172
124.25000	0.00430
124.23333	0.00365
124.18333	0.00172
124.13333	0.00059
123.98333	-0.00021
123.70000	0.00188
123.40000	0.01026
123.08333	-0.00005
122.78333	-0.00037
122.60000	0.05874
122.53333	0.03635
122.50000	-0.00005
122.48333	-0.00021
122.43333	0.10272
122.38333	0.03265
122.31667	0.02620
122.21667	-0.00021
122.15000	0.32356
122.13333	0.02169
122.10000	0.02443
122.06667	-0.00021
122.01667	-0.00037
121.96667	0.01058
121.90000	0.00559
121.83333	-0.00005
121.78333	-0.00037
121.73333	0.00204
121.70000	0.00269
121.65000	0.00011
121.60000	-0.00037
121.58333	0.00236
121.60000	0.00253
121.61667	-0.00037
121.63333	-0.00037
121.65000	0.01944
121.65000	0.04135
121.65000	0.04215
121.65000	0.04505
121.65000	0.04392
121.65000	0.04199
121.65000	0.04441
121.65000	0.04135
121.63333	0.04457
121.61667	0.04360
121.58333	0.04280
121.58333	0.04634
121.51667	0.03394
121.45000	0.02008
121.35000	0.01622
121.25000	0.00333
121.20000	0.00430
121.18333	0.04231
121.15000	0.04521
121.11667	0.05617
121.10000	0.05230
120.95000	0.05858
120.78333	0.05794
120.71667	0.05633
120.65000	0.06213
120.55000	0.05939
120.41667	0.05826
120.30000	0.06003
120.28333	0.05391
120.25000	0.05343
120.20000	0.06197
