Polarization of Light 'theta' Data File Mon, Mar 16, 2026 3:59 PM
Sensor Position (Radians)	Light Intensity (Volts)
0.00000	1.22594
0.00000	1.22610
0.00000	1.22771
0.00000	1.22691
0.00000	1.22594
0.00000	1.22546
0.00000	1.22498
0.00000	1.22659
0.00000	1.22546
0.00000	1.22626
0.00000	1.22755
0.00000	1.22562
0.00000	1.22739
0.00000	1.22691
0.00000	1.22578
0.00000	1.22530
0.00000	1.22739
0.00000	1.22691
0.00000	1.22610
0.00000	1.22932
0.00000	1.22852
0.00000	1.22804
0.00000	1.22610
0.00000	1.22788
0.00000	1.22659
0.00000	1.22788
0.00000	1.22659
0.00000	1.22852
0.00000	1.22836
0.00000	1.22755
0.00000	1.22755
0.00000	1.22707
0.00000	1.22643
0.00000	1.22836
0.00000	1.22530
0.00000	1.22610
0.00000	1.22272
0.00000	1.22739
0.00000	1.22498
0.00000	1.22626
0.00000	1.22626
0.00000	1.22659
0.00000	1.22739
0.00000	1.22610
0.00000	1.22643
0.00000	1.22852
0.00000	1.22675
0.00000	1.22578
0.00000	1.22916
0.00000	1.22659
0.00000	1.22336
0.00000	1.22643
0.00000	1.22739
0.00000	1.22820
0.00000	1.22755
0.00000	1.22755
0.00000	1.22771
0.00000	1.22594
0.00000	1.22868
0.00000	1.22707
0.00000	1.22820
0.00000	1.22594
0.00000	1.22546
0.00000	1.22675
0.00000	1.22578
0.00000	1.22465
0.00000	1.22626
0.00000	1.22417
0.00000	1.22594
0.00000	1.22530
0.00000	1.22546
0.00000	1.22675
0.00000	1.22804
0.00000	1.22498
0.00000	1.22836
0.00000	1.22304
0.00000	1.22675
0.00000	1.22900
0.00000	1.22755
0.00000	1.22771
0.00000	1.22739
0.00000	1.22739
0.00000	1.22836
0.00000	1.22675
0.00000	1.22481
0.00000	1.22804
0.00000	1.22659
0.00000	1.22546
0.00000	1.22626
0.00000	1.22401
0.00000	1.22723
0.00000	1.22385
0.00000	1.22626
0.00000	1.22739
0.00000	1.22723
0.00000	1.22675
0.00000	1.22771
0.00000	1.22546
0.00000	1.22900
0.00000	1.22481
0.00000	1.22626
0.00000	1.22433
0.00000	1.22546
0.00000	1.22578
0.00000	1.22884
0.00000	1.22868
0.00000	1.22659
0.00000	1.22804
0.00000	1.22562
0.00000	1.22643
0.00000	1.22578
0.00000	1.22594
0.00000	1.22449
0.00000	1.22997
0.00000	1.22916
0.00000	1.22723
0.00000	1.22836
0.00000	1.22481
0.00000	1.22965
0.00000	1.22449
0.00000	1.22498
0.00000	1.22868
0.00000	1.22852
0.00000	1.22852
0.00000	1.22610
0.00000	1.22433
0.00000	1.22755
0.00000	1.22739
0.00000	1.22820
0.00000	1.23045
0.00000	1.22675
0.00000	1.22675
0.00000	1.22562
0.00000	1.22820
0.00000	1.22594
0.00000	1.22707
0.00000	1.22578
0.00000	1.22723
0.00000	1.22723
0.00000	1.22932
0.00000	1.22707
0.00000	1.22868
0.00000	1.22932
0.00000	1.22868
0.00000	1.22610
0.00000	1.22788
0.00000	1.22562
0.00000	1.22691
0.00000	1.23061
0.00000	1.22610
0.00000	1.22610
0.00000	1.22530
0.00000	1.22884
0.00000	1.22949
0.00000	1.22997
0.00000	1.23045
0.00000	1.22836
0.00000	1.22900
0.00000	1.22836
0.00000	1.23029
0.00000	1.23045
0.00000	1.22916
0.00000	1.22739
0.00000	1.22610
0.00000	1.23029
0.00000	1.22868
0.00000	1.22981
0.00000	1.22755
0.00000	1.22594
0.00000	1.22836
0.00000	1.22771
0.00000	1.22707
0.00000	1.22852
0.00000	1.22643
0.00000	1.22707
0.00000	1.22997
0.00000	1.22852
0.00000	1.22884
0.00000	1.22932
0.00000	1.23029
0.00000	1.22755
0.00000	1.22707
0.00000	1.22578
0.00000	1.22723
0.00000	1.22771
0.00000	1.22981
0.00000	1.22916
0.00000	1.22562
0.00000	1.22498
0.00000	1.22868
0.00000	1.22659
0.00000	1.22836
0.00000	1.22884
0.00000	1.22804
0.00000	1.22804
0.00000	1.22804
0.00000	1.22981
0.00000	1.22530
0.00000	1.22788
0.00000	1.22981
0.00000	1.22755
0.00000	1.22788
0.00000	1.23061
0.00000	1.22916
0.00000	1.23029
0.00000	1.22465
0.00000	1.22965
0.00000	1.22949
0.00000	1.22788
0.00000	1.22997
0.00000	1.22949
0.00000	1.22675
0.00000	1.22997
0.00000	1.22771
0.00000	1.22884
0.00000	1.22900
0.00000	1.22562
0.00000	1.22900
0.00000	1.22916
0.00000	1.23029
0.00000	1.22788
0.00000	1.23174
0.00000	1.22820
0.00000	1.22916
0.00000	1.23029
0.00000	1.22868
0.00000	1.22771
0.00000	1.22965
0.00000	1.22836
0.00000	1.23061
0.00000	1.22916
0.00000	1.22836
0.00000	1.23077
0.00000	1.22514
0.00000	1.22949
0.00000	1.22691
0.00000	1.22691
0.00000	1.22932
0.00000	1.22836
0.00000	1.22675
0.00000	1.22836
0.00000	1.22852
0.00000	1.23029
0.00000	1.22643
0.00000	1.22804
0.00000	1.22417
0.00000	1.22659
0.00000	1.23110
0.00000	1.22739
0.00000	1.23029
0.00000	1.22771
0.00000	1.23061
0.00000	1.22965
0.00000	1.22965
0.00000	1.22852
0.00000	1.22997
0.00000	1.23077
0.00000	1.22932
0.00000	1.22836
0.00000	1.22643
0.00000	1.22852
0.00000	1.22707
0.00000	1.22868
0.00000	1.22884
0.00000	1.22949
0.00000	1.22836
0.00000	1.22997
0.00000	1.22675
0.00000	1.22788
0.00000	1.22771
0.00000	1.22788
0.00000	1.22804
0.00000	1.22868
0.00000	1.23013
0.00000	1.22997
0.00000	1.22707
0.00000	1.23029
0.00000	1.22868
0.00000	1.22868
0.00000	1.23947
0.00000	1.23802
0.00000	1.23222
0.00000	1.22900
0.00000	1.23045
0.00000	1.22852
0.00000	1.22868
0.00000	1.23190
0.00000	1.22932
0.00000	1.22836
0.00000	1.22626
0.00000	1.22852
0.00000	1.23061
0.00000	1.23061
0.00000	1.22884
0.00000	1.22884
0.00000	1.22771
0.00000	1.22755
0.00000	1.23045
0.00000	1.22707
0.00000	1.22884
0.00000	1.22836
0.00000	1.22916
0.00000	1.22997
0.00000	1.22932
0.00000	1.22804
0.00000	1.22739
0.00000	1.23029
0.00000	1.22804
0.00000	1.22884
0.00000	1.22916
0.00000	1.23029
0.00000	1.22675
0.00000	1.22916
0.00000	1.23077
0.00000	1.22981
0.00000	1.23061
0.00000	1.22900
0.00000	1.23094
0.00000	1.23029
0.00000	1.22900
0.00000	1.22981
0.00000	1.23013
0.00000	1.23077
0.00000	1.22916
0.00000	1.22755
0.00000	1.22578
0.00000	1.23045
0.00000	1.22723
0.00000	1.22755
0.00000	1.22852
0.00000	1.22932
0.00000	1.23061
0.00000	1.23206
0.00000	1.22788
0.00000	1.22852
0.00000	1.22916
0.00000	1.22916
0.00000	1.22932
0.00000	1.23110
0.00000	1.23029
0.00000	1.23094
0.00000	1.22788
0.00000	1.22836
0.00000	1.22868
0.00000	1.22916
0.00000	1.22868
0.00000	1.22916
0.00000	1.22514
0.00000	1.22884
0.00000	1.23126
0.00000	1.22836
0.00000	1.22723
0.00000	1.22868
0.00000	1.23077
0.00000	1.22868
0.00000	1.22852
0.00000	1.22884
0.00000	1.22868
0.00000	1.22949
0.00000	1.22981
0.00000	1.22868
0.00000	1.22691
0.00000	1.22771
0.00000	1.22723
0.00000	1.23190
0.00000	1.22788
0.00000	1.22997
0.00000	1.22852
0.00000	1.22723
0.00000	1.23061
0.00000	1.23077
0.00000	1.23045
0.00000	1.22884
0.00000	1.23657
0.00000	1.23126
0.00000	1.24720
0.00000	1.22900
0.00000	1.22916
0.00000	1.22739
0.00000	1.22739
0.00000	1.24092
0.00000	1.62398
0.00000	1.23351
0.00000	1.23174
0.00000	1.22675
0.00000	1.22804
0.00000	1.22804
0.00000	1.23077
0.00000	1.22932
0.00000	1.23239
0.00000	1.22949
0.00000	1.22965
0.00000	1.23126
0.00000	1.22949
0.00000	1.23029
0.00000	1.22836
0.00000	1.22659
0.00000	1.22884
0.00000	1.23061
0.00000	1.23303
0.00000	1.22820
0.00000	1.23271
0.00000	1.23029
0.00000	1.22659
0.00000	1.23013
0.00000	1.23158
0.00000	1.23013
0.00000	1.22884
0.00000	1.23271
0.00000	1.23319
0.00000	1.22916
0.00000	1.22723
0.00000	1.23029
0.00000	1.22820
0.00000	1.23013
0.00000	1.23222
0.00000	1.22916
0.00000	1.23126
0.00000	1.22965
0.00000	1.22949
0.00000	1.23142
0.00000	1.22868
0.00000	1.22900
0.00000	1.22916
0.00000	1.23045
0.00000	1.22916
0.00000	1.22965
0.00000	1.22820
0.00000	1.22675
0.00000	1.23094
0.00000	1.22868
0.00000	1.23367
0.00000	1.23142
0.00000	1.22981
0.00000	1.23029
0.00000	1.22965
0.00000	1.22997
0.00000	1.23013
0.00000	1.22981
0.00000	1.22965
0.00000	1.22965
0.00000	1.23287
0.00000	1.22965
0.00000	1.22900
0.00000	1.22981
0.00000	1.22884
0.00000	1.23110
0.00000	1.22997
0.00000	1.22723
0.00000	1.22981
0.00000	1.23754
0.00000	1.23367
0.00000	1.23126
0.00000	1.23303
0.00000	1.22981
0.00000	1.22820
0.00000	1.22965
0.00000	1.22771
0.00000	1.23142
0.00000	1.23061
0.00000	1.22900
0.00000	1.23239
0.00000	1.23029
0.00000	1.23061
0.00000	1.23158
0.00000	1.22981
0.00000	1.22965
0.00000	1.22868
0.00000	1.22997
0.00000	1.23061
0.00000	1.23110
0.00000	1.23061
0.00000	1.23094
0.00000	1.23061
0.00000	1.22659
0.00000	1.23110
0.00000	1.23013
0.00000	1.23013
0.00000	1.22965
0.00000	1.22755
0.00000	1.23061
0.00000	1.23029
0.00000	1.23271
0.00000	1.23303
0.00000	1.23094
0.00000	1.22932
0.00000	1.23061
0.00000	1.23206
0.00000	1.23126
0.00000	1.23077
0.00000	1.22852
0.00000	1.23013
0.00000	1.23158
0.00000	1.23287
0.00000	1.22916
0.00000	1.23126
0.00000	1.22932
0.00000	1.23303
0.00000	1.23222
0.00000	1.22852
0.00000	1.23094
0.00000	1.23094
0.00000	1.23061
0.00000	1.23045
0.00000	1.23190
0.00000	1.23222
0.00000	1.23480
0.00000	1.22771
0.00000	1.22932
0.00000	1.22659
0.00000	1.23287
0.00000	1.23061
0.00000	1.23174
0.00000	1.22788
0.00000	1.23110
0.00000	1.23158
0.00000	1.23271
0.00000	1.22852
0.00000	1.23239
0.00000	1.22981
0.00000	1.23142
0.00000	1.23351
0.00000	1.23094
0.00000	1.22949
0.00000	1.23013
0.00000	1.22900
0.00000	1.22965
0.00000	1.23222
0.00000	1.23222
0.00000	1.23142
0.00000	1.23384
0.00000	1.23013
0.00000	1.22932
0.00000	1.23126
0.00000	1.22965
0.00000	1.23013
0.00000	1.22981
0.00000	1.23351
0.00000	1.23045
0.00000	1.22884
0.00000	1.23110
0.00000	1.23287
0.00000	1.23029
0.00000	1.23158
0.00000	1.23110
0.00000	1.22868
0.00000	1.23255
0.00000	1.23190
0.00000	1.23126
0.00000	1.22884
0.00000	1.23255
0.00000	1.23255
0.00000	1.23029
0.00000	1.22997
0.00000	1.23158
0.00000	1.23174
0.00000	1.23158
0.00000	1.23335
0.00000	1.23094
0.00000	1.22965
0.00000	1.23110
0.00000	1.23126
0.00000	1.23126
0.00000	1.23190
0.00000	1.23222
0.00000	1.23094
0.00000	1.23190
0.00000	1.22981
0.00000	1.23126
0.00000	1.23351
0.00000	1.23158
0.00000	1.23045
0.00000	1.23077
0.00000	1.23061
0.00000	1.23126
0.00000	1.22965
0.00000	1.23013
0.00000	1.22932
0.00000	1.23271
0.00000	1.23222
0.00000	1.23110
0.00000	1.23158
0.00000	1.23239
0.00000	1.23045
0.00000	1.23287
0.00000	1.23077
0.00000	1.22723
0.00000	1.23335
0.00000	1.23206
0.00000	1.23335
0.00000	1.23239
0.00000	1.23094
0.00000	1.23029
0.00000	1.22916
0.00000	1.23029
0.00000	1.23158
0.00000	1.23126
0.00000	1.23255
0.00000	1.23126
0.00000	1.23110
0.00000	1.23239
0.00000	1.22981
0.00000	1.23029
0.00000	1.22675
0.00000	1.23126
0.00000	1.23255
0.00000	1.23239
0.00000	1.23174
0.00000	1.23400
0.00000	1.23126
0.00000	1.23158
0.00000	1.23190
0.00000	1.23206
0.00000	1.23142
0.00000	1.23061
0.00000	1.22852
0.00000	1.23142
0.00000	1.23174
0.00000	1.23142
0.00000	1.23287
0.00000	1.22916
0.00000	1.23126
0.00000	1.23126
0.00000	1.23222
0.00000	1.23255
0.00000	1.23158
0.00000	1.23255
0.00000	1.23222
0.00000	1.23110
0.00000	1.23190
0.00000	1.23110
0.00000	1.23061
0.00000	1.23174
0.00000	1.23045
0.00000	1.23110
0.00000	1.22981
0.00000	1.23335
0.00000	1.23190
0.00000	1.23222
0.00000	1.22965
0.00000	1.22981
0.00000	1.22932
0.00000	1.23416
0.00000	1.23126
0.00000	1.23335
0.00000	1.22900
0.00000	1.23077
0.00000	1.22916
0.00000	1.23303
0.00000	1.23094
0.00000	1.23335
0.00000	1.22981
0.00000	1.23126
0.00000	1.23094
0.00000	1.23158
0.00000	1.22932
0.00000	1.23222
0.00000	1.23303
0.00000	1.23512
0.00000	1.23126
0.00000	1.22997
0.00000	1.23029
0.00000	1.23190
0.00000	1.23158
0.00000	1.23287
0.00000	1.23319
0.00000	1.23077
0.00000	1.22804
0.00000	1.23255
0.00000	1.23351
0.00000	1.23416
0.00000	1.23351
0.00000	1.23351
0.00000	1.23126
0.00000	1.23367
0.00000	1.22804
0.00000	1.23174
0.00000	1.23319
0.00000	1.23190
0.00000	1.23110
0.00000	1.23045
0.00000	1.23287
0.00000	1.22868
0.00000	1.23094
0.00000	1.23126
0.00000	1.23061
0.00000	1.23287
0.00000	1.22949
0.00000	1.23206
0.00000	1.23287
0.00000	1.23222
0.00000	1.23367
0.00000	1.22884
0.00000	1.23367
0.00000	1.23110
0.00000	1.23142
0.00000	1.23142
0.00000	1.23335
0.00000	1.23416
0.00000	1.23464
0.00000	1.23335
0.00000	1.23255
0.00000	1.23464
0.00000	1.23335
0.00000	1.23351
0.00000	1.23222
0.00000	1.23319
0.00000	1.23206
0.00000	1.23464
0.00000	1.22981
0.00000	1.23432
0.00000	1.23303
0.00000	1.23206
0.00000	1.23190
0.00000	1.23206
0.00000	1.23303
0.00000	1.23239
0.00000	1.23013
0.00000	1.23287
0.00000	1.23255
0.00000	1.23287
0.00000	1.23351
0.00000	1.23110
0.00000	1.23448
0.00000	1.23255
0.00000	1.23384
0.00000	1.23609
0.00000	1.23287
0.00000	1.23271
0.00000	1.23367
0.00000	1.23110
0.00000	1.23190
0.00000	1.23077
0.00000	1.23464
0.00000	1.23384
0.00000	1.23239
0.00000	1.23061
0.00000	1.23222
0.00000	1.23432
0.00000	1.23077
0.00000	1.22997
0.00000	1.23287
0.00000	1.23400
0.00000	1.23045
0.00000	1.23480
0.00000	1.23222
0.00000	1.23319
0.00000	1.23400
0.00000	1.23190
0.00000	1.23206
0.00000	1.23239
0.00000	1.23142
0.00000	1.23448
0.00000	1.23126
0.00000	1.23351
0.00000	1.22981
0.00000	1.23142
0.00000	1.23239
0.00000	1.23512
0.00000	1.23416
0.00000	1.23319
0.00000	1.23335
0.00000	1.23110
0.00000	1.23222
0.00000	1.23480
0.00000	1.23190
0.00000	1.23174
0.00000	1.23512
0.00000	1.23222
0.00000	1.23206
0.00000	1.23271
0.00000	1.23367
0.00000	1.23206
0.00000	1.23561
0.00000	1.23271
0.00000	1.23239
0.00000	1.23287
0.00000	1.23400
0.00000	1.23625
0.00000	1.23400
0.00000	1.23367
0.00000	1.23174
0.00000	1.23303
0.00000	1.23335
0.00000	1.23255
0.00000	1.23271
0.00000	1.23335
0.00000	1.23271
0.00000	1.23287
0.00000	1.23416
0.00000	1.22868
0.00000	1.23271
0.00000	1.23126
0.00000	1.23158
0.00000	1.23158
0.00000	1.23303
0.00000	1.23158
0.00000	1.23480
0.00000	1.23367
0.00000	1.23222
0.00000	1.23158
0.00000	1.23319
0.00000	1.23335
0.00000	1.23367
0.00000	1.23287
0.00000	1.23335
0.00000	1.23271
0.00000	1.23335
0.00000	1.23239
0.00000	1.23158
0.00000	1.23432
0.00000	1.23271
0.00000	1.23287
0.00000	1.23400
0.00000	1.23271
0.00000	1.23641
0.00000	1.23158
0.00000	1.23464
0.00000	1.23448
0.00000	1.23094
0.00000	1.22932
0.00000	1.23448
0.00000	1.23464
0.00000	1.23303
0.00000	1.23448
0.00000	1.23480
0.00000	1.23496
0.00000	1.23384
0.00000	1.23271
0.00000	1.23528
0.00000	1.23142
0.00000	1.23416
0.00000	1.23528
0.00000	1.23351
0.00000	1.23351
0.00000	1.23706
0.00000	1.23400
0.00000	1.23416
0.00000	1.23319
0.00000	1.23222
0.00000	1.23351
0.00000	1.23432
0.00000	1.23496
0.00000	1.23416
0.00000	1.23335
0.00000	1.23545
0.00000	1.23126
0.00000	1.23319
0.00000	1.23593
0.00000	1.23416
0.00000	1.23448
0.00000	1.23142
0.00000	1.23400
0.00000	1.23738
0.00000	1.23222
0.00000	1.23577
0.00000	1.23496
0.00000	1.23625
0.00000	1.23303
0.00000	1.23303
0.00000	1.23206
0.00000	1.23287
0.00000	1.23206
0.00000	1.23706
0.00000	1.23303
0.00000	1.23432
0.00000	1.23303
0.00000	1.23351
0.00000	1.23367
0.00000	1.23480
0.00000	1.23496
0.00000	1.23287
0.00000	1.23512
0.00000	1.23384
0.00000	1.23384
0.00000	1.23384
0.00000	1.23384
0.00000	1.23641
0.00000	1.23335
0.00000	1.23416
0.00000	1.23367
0.00000	1.23416
0.00000	1.23174
0.00000	1.23577
0.00000	1.23899
0.00000	1.23384
0.00000	1.23384
0.00000	1.23432
0.00000	1.23690
0.00000	1.23416
0.00000	1.23222
0.00000	1.23239
0.00000	1.23561
0.00000	1.23303
0.00000	1.23512
0.00000	1.23239
0.00000	1.23480
0.00000	1.23174
0.00000	1.23609
0.00000	1.23448
0.00000	1.23416
0.00000	1.23416
0.00000	1.23528
0.00000	1.23690
0.00000	1.23641
0.00000	1.23303
0.00000	1.23706
0.00000	1.23480
0.00000	1.23384
0.00000	1.23609
0.00000	1.23496
0.00000	1.23222
0.00000	1.23528
0.00000	1.23384
0.00000	1.23400
0.00000	1.23512
0.00000	1.23609
0.00000	1.23512
0.00000	1.22868
0.00000	1.23577
0.00000	1.23464
0.00000	1.23432
0.00000	1.23432
0.00000	1.23528
0.00000	1.23126
0.00000	1.23593
0.00000	1.23545
0.00000	1.23303
0.00000	1.23351
0.00000	1.23448
0.00000	1.23351
0.00000	1.23384
0.00000	1.23593
0.00000	1.23641
0.00000	1.23255
0.00000	1.23174
0.00000	1.23432
0.00000	1.23561
0.00000	1.23255
0.00000	1.23448
0.00000	1.23480
0.00000	1.23448
0.00000	1.23416
0.00000	1.23319
0.00000	1.23561
0.00000	1.23512
0.00000	1.23528
0.00000	1.23625
0.00000	1.23335
0.00000	1.23287
0.00000	1.23657
0.00000	1.23464
0.00000	1.23432
0.00000	1.23319
0.00000	1.23577
0.00000	1.23142
0.00000	1.23335
0.00000	1.23416
0.00000	1.23416
0.00000	1.23464
0.00000	1.23609
0.00000	1.23641
0.00000	1.23577
0.00000	1.23464
0.00000	1.23625
0.00000	1.23271
0.00000	1.23448
0.00000	1.23496
0.00000	1.23641
0.00000	1.23609
0.00000	1.23512
0.00000	1.23528
0.00000	1.23690
0.00000	1.23722
0.00000	1.23271
0.00000	1.23384
0.00000	1.23512
0.00000	1.23432
0.00000	1.23577
0.00000	1.23641
0.00000	1.23738
0.00000	1.23786
0.00000	1.23480
0.00000	1.23754
0.00000	1.23593
0.00000	1.23480
0.00000	1.23609
0.00000	1.23786
0.00000	1.23706
0.00000	1.23706
0.00000	1.23577
0.00000	1.23448
0.00000	1.23464
0.00000	1.23609
0.00000	1.23448
0.00000	1.23593
0.00000	1.23690
0.00000	1.23770
0.00000	1.23480
0.00000	1.23561
0.00000	1.23673
0.00000	1.23432
0.00000	1.23335
0.00000	1.23416
0.00000	1.23432
0.00000	1.23609
0.00000	1.23512
0.00000	1.23609
0.00000	1.23496
0.00000	1.23593
0.00000	1.23545
0.00000	1.23609
0.00000	1.23496
0.00000	1.23577
0.00000	1.23690
0.00000	1.23480
0.00000	1.23496
0.00000	1.23416
0.00000	1.23561
0.00000	1.23400
0.00000	1.23577
0.00000	1.23577
0.00000	1.23448
0.00000	1.23351
0.00000	1.23545
0.00000	1.23448
0.00000	1.23448
0.00000	1.23625
0.00000	1.23496
0.00000	1.23625
0.00000	1.23561
0.00000	1.23528
0.00000	1.23464
0.00000	1.23545
0.00000	1.23255
0.00000	1.23528
0.00000	1.23673
0.00000	1.23496
0.00000	1.23367
0.00000	1.23319
0.00000	1.23239
0.00000	1.23480
0.00000	1.23496
0.00000	1.23416
0.00000	1.23593
0.00000	1.23657
0.00000	1.23174
0.00000	1.23577
0.00000	1.23400
0.00000	1.23432
0.00000	1.23706
0.00000	1.23480
0.00000	1.23593
0.00000	1.23512
0.00000	1.23657
0.00000	1.23641
0.00000	1.23416
0.00000	1.23400
0.00000	1.23545
0.00000	1.23351
0.00000	1.23609
0.00000	1.23432
0.00000	1.23384
0.00000	1.23303
0.00000	1.23464
