Sensor Position (Degrees)	Light Intensity (Volts)
170.93333	1.89427
170.88333	1.8917
170.83333	1.87478
170.73333	1.7965
170.61667	1.74092
170.35	1.6984
170.3	1.6984
170.23333	1.67794
170.18333	1.57404
169.71667	1.60513
169.58333	1.59385
169.53333	1.64041
169.51667	1.64894
169.46667	1.63815
169.43333	1.59836
168.88333	1.48319
168.88333	1.57678
168.86667	1.57404
168.86667	1.57565
168.83333	1.56583
168.78333	1.4848
168.68333	1.42713
168.46667	1.50623
168.43333	1.50655
168.4	1.50075
168.38333	1.50075
168.38333	1.4972
168.33333	1.48834
168.25	1.47771
168.2	1.46547
168.13333	1.45871
168.08333	1.45403
168.03333	1.44759
167.98333	1.44308
167.91667	1.46016
167.76667	1.44292
167.66667	1.44147
167.61667	1.43583
167.56667	1.44824
167.5	1.4463
167.43333	1.46579
167.38333	1.45307
167.3	1.44308
167.23333	1.43487
167.16667	1.42407
167.08333	1.41231
167.05	1.40023
167.01667	1.39685
166.96667	1.38864
166.9	1.383
166.86667	1.37269
166.81667	1.36383
166.76667	1.36061
166.73333	1.35658
166.7	1.35432
166.66667	1.34563
166.61667	1.33693
166.55	1.33387
166.5	1.32179
166.48333	1.32018
166.46667	1.31615
166.45	1.3126
166.31667	1.34224
166.03333	1.30262
165.98333	1.2857
165.91667	1.23883
165.86667	1.20597
165.83333	1.19405
165.8	1.21644
165.78333	1.21644
165.76667	1.21531
165.73333	1.18197
165.71667	1.20081
165.68333	1.18583
165.63333	1.18293
165.58333	1.17198
165.45	1.16038
165.18333	1.12672
164.95	1.14186
164.8	1.12092
164.78333	1.11415
164.78333	1.11882
164.76667	1.10642
164.75	1.05826
164.71667	0.97723
164.68333	0.96402
164.65	0.95774
164.6	0.89009
164.48333	0.90587
164.35	0.92279
164.3	0.94759
164.26667	0.92262
164.25	0.91763
164.16667	0.90716
164.06667	0.90297
163.96667	0.89991
163.9	0.90458
163.86667	0.91828
163.83333	0.91135
163.8	0.90168
163.78333	0.88445
163.71667	0.86528
163.66667	0.83822
163.61667	0.82646
163.58333	0.81583
163.53333	0.81116
163.46667	0.80616
163.43333	0.80069
163.4	0.79086
163.35	0.78345
163.31667	0.77314
163.25	0.7646
163.06667	0.73319
162.91667	0.68873
162.8	0.70436
162.63333	0.70049
162.46667	0.67085
162.28333	0.63187
162.15	0.59064
162.11667	0.56551
162.1	0.55439
161.23333	0.46129
161.18333	0.48609
161.16667	0.49817
161.15	0.49995
161.11667	0.49093
161.1	0.48529
161.08333	0.48174
161.06667	0.48384
161.06667	0.48013
161.06667	0.48046
161.06667	0.47884
161.06667	0.47788
161.06667	0.48207
161.05	0.48738
161.05	0.48046
161.05	0.48319
161.05	0.49093
161.05	0.5204
161.05	0.52185
161.05	0.52073
161.05	0.51976
161.05	0.51622
161.05	0.51267
161.05	0.51444
161.05	0.50397
161.05	0.49608
161.05	0.48931
161.05	0.4666
161.05	0.46451
161.05	0.46934
161.05	0.49785
161.05	0.52089
161.03333	0.51944
160.96667	0.52395
160.86667	0.50123
160.76667	0.48931
160.66667	0.48851
160.55	0.46547
160.43333	0.4455
160.33333	0.45211
160.3	0.48158
160.28333	0.47627
160.26667	0.47482
160.23333	0.45565
160.18333	0.43551
160.08333	0.41796
159.98333	0.39412
159.91667	0.37946
159.85	0.36866
159.76667	0.35304
159.68333	0.35175
159.56667	0.36528
159.48333	0.37946
159.4	0.37624
159.35	0.38445
159.3	0.37769
159.23333	0.36899
159.15	0.35449
159.08333	0.34241
159	0.33983
158.95	0.33387
158.88333	0.31728
158.83333	0.3118
158.78333	0.30214
158.75	0.3031
158.7	0.30455
158.66667	0.31889
158.61667	0.30407
158.58333	0.29892
158.51667	0.29167
158.43333	0.29731
158.36667	0.29231
158.31667	0.28651
158.23333	0.27347
158.21667	0.27185
158.16667	0.25172
158.11667	0.23078
158.05	0.22868
158.01667	0.21757
157.98333	0.22305
157.98333	0.21338
157.96667	0.2108
157.95	0.19695
157.91667	0.19582
157.88333	0.1955
157.85	0.18874
157.83333	0.17972
157.78333	0.16731
157.75	0.16039
157.7	0.15894
157.63333	0.16731
157.58333	0.16973
157.53333	0.17005
157.46667	0.16699
157.36667	0.16167
157.31667	0.16167
157.23333	0.15813
157.15	0.16425
157.08333	0.16296
156.98333	0.16538
156.9	0.18052
156.83333	0.18117
156.26667	0.11512
156.13333	0.10127
156.05	0.11448
156.03333	0.11834
156.03333	0.11867
156.03333	0.11561
156.03333	0.12334
156.03333	0.1243
156.03333	0.12334
156.03333	0.12302
156.03333	0.12527
156.01667	0.11931
156.01667	0.11834
156.01667	0.11963
156.01667	0.11544
156.01667	0.1185
156.01667	0.10723
156	0.12221
156	0.09837
155.98333	0.09015
155.98333	0.09225
155.98333	0.07517
155.96667	0.12656
155.96667	0.12382
155.96667	0.12285
155.96667	0.12801
155.96667	0.12833
155.96667	0.06406
155.95	0.06019
155.91667	0.05923
155.86667	0.05407
155.81667	0.05633
155.75	0.05214
155.66667	0.05536
155.58333	0.05552
155.51667	0.05327
155.43333	0.04747
155.33333	0.04602
155.21667	0.04183
155.15	0.03764
155.08333	0.0341
155	0.0291
154.91667	0.02717
154.81667	0.02476
154.68333	0.02153
154.61667	0.0159
154.56667	0.01155
154.53333	0.01139
154.48333	0.00575
154.43333	0.00639
154.36667	0.00865
154.28333	0.00333
154.2	0.00301
154.15	0.00075
154.11667	0.00446
154.06667	0.00317
154	0.00236
153.88333	0.00172
153.75	0.00349
153.58333	0.00285
153.4	0.01251
153.21667	0.01203
153.08333	0.01912
153.03333	0.01944
153.01667	0.02186
153	0.02331
153	0.01606
152.96667	0.00881
152.95	0.00108
152.91667	0.00108
152.88333	0.0022
152.85	0.0022
152.81667	0.00156
152.78333	0.00414
152.73333	0.00236
152.68333	0.00156
152.58333	0.00124
152.45	0.00172
152.35	0.0022
152.3	0.00043
152.28333	0.0022
152.28333	0.00188
152.25	0.0014
152.23333	0.00365
152.2	0.02347
152.18333	0.01863
152.13333	0.00929
152.06667	0.00478
151.96667	0.02701
151.9	0.02959
151.83333	0.05311
151.8	0.05021
151.75	0.04038
151.7	0.03281
151.61667	0.00462
151.55	0.00494
151.51667	0.00446
151.48333	0.00236
151.43333	0.00333
151.36667	0.00253
151.28333	0.00285
151.23333	0.00108
151.15	0.00317
151.08333	0.00204
150.98333	0.08001
150.9	0.13139
150.83333	0.13284
150.78333	0.13783
150.76667	0.13816
150.71667	0.14428
150.65	0.14106
150.55	0.15169
150.41667	0.16006
150.3	0.16586
150.18333	0.17907
150.11667	0.18503
150.11667	0.19534
150.1	0.18584
150.1	0.19599
150.1	0.19518
150.1	0.19872
150.1	0.19921
150.1	0.1868
150.1	0.18407
150.1	0.18407
150.1	0.18471
150.08333	0.18165
150.08333	0.1839
150.08333	0.18407
150.08333	0.18326
150.08333	0.19035
150.06667	0.1918
150.05	0.19276
150	0.20291
149.9	0.22208
149.71667	0.21999
149.43333	0.24866
149.11667	0.31051
148.83333	0.32968
148.66667	0.3743
148.53333	0.39991
148.41667	0.41216
148.33333	0.42601
148.28333	0.42504
148.2	0.40974
147.61667	0.50446
147.56667	0.55745
147.51667	0.5407
147.46667	0.53281
147.38333	0.55423
147.28333	0.54908
147.15	0.5668
147.05	0.53828
146.9	0.50107
146.8	0.50832
146.71667	0.53265
146.66667	0.54585
146.63333	0.56776
146.58333	0.59321
146.53333	0.60884
146.48333	0.62704
146.43333	0.6562
146.38333	0.69018
146.3	0.71676
146.23333	0.73303
146.18333	0.71193
146.13333	0.71225
146.1	0.71596
146.06667	0.71306
146.01667	0.72433
145.96667	0.74173
145.91667	0.75945
145.85	0.77008
145.75	0.79972
145.66667	0.81969
145.58333	0.79601
145.5	0.8292
145.4	0.83387
145.31667	0.859
145.2	0.87849
145.13333	0.89685
145.03333	0.90362
144.96667	0.93906
144.9	0.96918
144.81667	0.96886
144.73333	0.97449
144.65	1.02008
144.55	1.10239
144.46667	1.13461
144.36667	1.14862
144.3	1.17842
144.23333	1.15571
144.15	1.14298
144.06667	1.157
143.95	1.1839
143.86667	1.18809
143.8	1.22626
143.75	1.2501
143.73333	1.25655
143.7	1.27942
143.66667	1.32469
143.61667	1.44856
143.58333	1.48013
143.53333	1.49447
143.5	1.4935
143.48333	1.50204
143.45	1.49157
143.41667	1.53313
143.41667	1.53409
143.41667	1.54037
143.41667	1.52362
143.41667	1.5001
143.4	1.50268
143.33333	1.5386
143.33333	1.54247
143.33333	1.5444
143.33333	1.54633
141.88333	1.97723
141.73333	2.00816
141.53333	2.02781
141.28333	1.92826
140.98333	2.01782
140.8	2.05471
140.68333	2.13574
140.63333	2.16844
140.53333	2.24173
140.38333	2.31019
140.25	2.43229
140.13333	2.51638
139.96667	2.6483
139.81667	2.78651
139.66667	2.84096
139.53333	2.8648
139.46667	2.85449
139.38333	2.93745
139.31667	2.97885
139.23333	3.03426
139.18333	3.07824
139.11667	3.0275
139.06667	3.00752
139.01667	3.04393
138.98333	3.10304
138.93333	3.24287
138.86667	3.27766
138.8	3.26896
138.76667	3.31777
138.73333	3.38059
138.66667	3.51462
138.58333	3.55054
138.5	3.57003
138.41667	3.56439
138.33333	3.66459
138.26667	3.71211
138.21667	3.78041
138.15	3.76334
