Polarization of Light 'Brewsters' Data File Fri, Mar 13, 2026 3:37 PM
Sensor Position (Degrees)	Light Intensity (Volts)
165.68333	1.18583
165.63333	1.18293
165.58333	1.17198
165.45000	1.16038
165.18333	1.12672
164.95000	1.14186
164.80000	1.12092
164.78333	1.11415
164.78333	1.11882
164.76667	1.10642
164.75000	1.05826
164.71667	0.97723
164.68333	0.96402
164.65000	0.95774
164.60000	0.89009
164.48333	0.90587
164.35000	0.92279
164.30000	0.94759
164.26667	0.92262
164.25000	0.91763
164.16667	0.90716
164.06667	0.90297
163.96667	0.89991
163.90000	0.90458
163.86667	0.91828
163.83333	0.91135
163.80000	0.90168
163.78333	0.88445
163.71667	0.86528
163.66667	0.83822
163.61667	0.82646
163.58333	0.81583
163.53333	0.81116
163.46667	0.80616
163.43333	0.80069
163.40000	0.79086
163.35000	0.78345
163.31667	0.77314
163.25000	0.76460
163.06667	0.73319
162.91667	0.68873
162.80000	0.70436
162.63333	0.70049
162.46667	0.67085
162.28333	0.63187
162.15000	0.59064
162.11667	0.56551
162.10000	0.55439
162.06667	0.46209
162.01667	0.19776
161.91667	0.06084
161.70000	0.03974
161.55000	0.16586
161.48333	0.33049
161.40000	0.25462
161.38333	0.20323
161.38333	0.02459
161.36667	0.00108
161.36667	0.00381
161.35000	0.00510
161.33333	0.01267
161.31667	0.07582
161.28333	0.32936
161.26667	0.33935
161.23333	0.46129
161.18333	0.48609
161.16667	0.49817
161.15000	0.49995
161.11667	0.49093
161.10000	0.48529
161.08333	0.48174
161.06667	0.48384
161.06667	0.48013
161.06667	0.48046
161.06667	0.47884
161.06667	0.47788
161.06667	0.48207
161.05000	0.48738
161.05000	0.48046
161.05000	0.48319
161.05000	0.49093
161.05000	0.52040
161.05000	0.52185
161.05000	0.52073
161.05000	0.51976
161.05000	0.51622
161.05000	0.51267
161.05000	0.51444
161.05000	0.50397
161.05000	0.49608
161.05000	0.48931
161.05000	0.46660
161.05000	0.46451
161.05000	0.46934
161.05000	0.49785
161.05000	0.52089
161.03333	0.51944
160.96667	0.52395
160.86667	0.50123
160.76667	0.48931
160.66667	0.48851
160.55000	0.46547
160.43333	0.44550
160.33333	0.45211
160.30000	0.48158
160.28333	0.47627
160.26667	0.47482
160.23333	0.45565
160.18333	0.43551
160.08333	0.41796
159.98333	0.39412
159.91667	0.37946
159.85000	0.36866
159.76667	0.35304
159.68333	0.35175
159.56667	0.36528
159.48333	0.37946
159.40000	0.37624
159.35000	0.38445
159.30000	0.37769
159.23333	0.36899
159.15000	0.35449
159.08333	0.34241
159.00000	0.33983
158.95000	0.33387
158.88333	0.31728
158.83333	0.31180
158.78333	0.30214
158.75000	0.30310
158.70000	0.30455
158.66667	0.31889
158.61667	0.30407
158.58333	0.29892
158.51667	0.29167
158.43333	0.29731
158.36667	0.29231
158.31667	0.28651
158.23333	0.27347
158.21667	0.27185
158.16667	0.25172
158.11667	0.23078
158.05000	0.22868
158.01667	0.21757
157.98333	0.22305
157.98333	0.21338
157.96667	0.21080
157.95000	0.19695
157.91667	0.19582
157.88333	0.19550
157.85000	0.18874
157.83333	0.17972
157.78333	0.16731
157.75000	0.16039
157.70000	0.15894
157.63333	0.16731
157.58333	0.16973
157.53333	0.17005
157.46667	0.16699
157.36667	0.16167
157.31667	0.16167
157.23333	0.15813
157.15000	0.16425
157.08333	0.16296
156.98333	0.16538
156.90000	0.18052
156.83333	0.18117
156.78333	0.01670
156.75000	0.00365
156.73333	0.00204
156.71667	0.00220
156.70000	0.00236
156.68333	0.00285
156.65000	0.00285
156.63333	0.00301
156.61667	0.00092
156.56667	0.01428
156.51667	0.04618
156.40000	0.08436
156.26667	0.11512
156.13333	0.10127
156.05000	0.11448
156.00000	0.12221
155.96667	0.12656
155.96667	0.12382
155.96667	0.12285
155.96667	0.12801
155.96667	0.12833
156.01667	0.11931
156.01667	0.11834
156.01667	0.11963
156.03333	0.11834
156.03333	0.11867
156.03333	0.11561
156.03333	0.12334
156.03333	0.12430
156.03333	0.12334
156.03333	0.12302
156.03333	0.12527
156.01667	0.11544
156.01667	0.11850
156.01667	0.10723
156.00000	0.09837
155.98333	0.09015
155.98333	0.09225
155.98333	0.07517
155.96667	0.06406
155.95000	0.06019
155.91667	0.05923
155.86667	0.05407
155.81667	0.05633
155.75000	0.05214
155.66667	0.05536
155.58333	0.05552
155.51667	0.05327
155.43333	0.04747
155.33333	0.04602
155.21667	0.04183
155.15000	0.03764
155.08333	0.03410
155.00000	0.02910
154.91667	0.02717
154.81667	0.02476
154.68333	0.02153
154.61667	0.01590
154.56667	0.01155
154.53333	0.01139
154.48333	0.00575
154.43333	0.00639
154.36667	0.00865
154.28333	0.00333
154.20000	0.00301
154.15000	0.00075
154.11667	0.00446
154.06667	0.00317
154.00000	0.00236
153.88333	0.00172
153.75000	0.00349
153.58333	0.00285
153.40000	0.01251
153.21667	0.01203
153.08333	0.01912
153.03333	0.01944
153.01667	0.02186
153.00000	0.02331
153.00000	0.01606
152.96667	0.00881
152.95000	0.00108
152.91667	0.00108
152.88333	0.00220
152.85000	0.00220
152.81667	0.00156
152.78333	0.00414
152.73333	0.00236
152.68333	0.00156
152.58333	0.00124
152.45000	0.00172
152.35000	0.00220
152.30000	0.00043
152.28333	0.00220
152.28333	0.00188
152.25000	0.00140
152.23333	0.00365
152.20000	0.02347
152.18333	0.01863
152.13333	0.00929
152.06667	0.00478
151.96667	0.02701
151.90000	0.02959
151.83333	0.05311
151.80000	0.05021
151.75000	0.04038
151.70000	0.03281
151.61667	0.00462
151.55000	0.00494
151.51667	0.00446
151.48333	0.00236
151.43333	0.00333
151.36667	0.00253
151.28333	0.00285
151.23333	0.00108
151.15000	0.00317
151.08333	0.00204
150.98333	0.08001
150.90000	0.13139
150.83333	0.13284
150.78333	0.13783
150.76667	0.13816
150.71667	0.14428
150.65000	0.14106
150.55000	0.15169
150.41667	0.16006
150.30000	0.16586
150.18333	0.17907
150.11667	0.18503
150.08333	0.18165
150.08333	0.18390
150.08333	0.18407
150.08333	0.18326
150.10000	0.18584
150.10000	0.19599
150.10000	0.19518
150.10000	0.19872
150.10000	0.19921
150.11667	0.19534
150.10000	0.18680
150.10000	0.18407
150.10000	0.18407
150.10000	0.18471
150.08333	0.19035
150.06667	0.19180
150.05000	0.19276
150.00000	0.20291
149.90000	0.22208
149.71667	0.21999
149.43333	0.24866
149.11667	0.31051
148.83333	0.32968
148.66667	0.37430
148.53333	0.39991
148.41667	0.41216
148.33333	0.42601
148.28333	0.42504
148.20000	0.40974
148.11667	0.33307
148.00000	0.09257
147.86667	0.02121
147.75000	0.03748
147.68333	0.30955
147.61667	0.50446
147.56667	0.55745
147.51667	0.54070
147.46667	0.53281
147.38333	0.55423
147.28333	0.54908
147.15000	0.56680
147.05000	0.53828
146.90000	0.50107
146.80000	0.50832
146.71667	0.53265
146.66667	0.54585
146.63333	0.56776
146.58333	0.59321
146.53333	0.60884
146.48333	0.62704
146.43333	0.65620
146.38333	0.69018
146.30000	0.71676
146.23333	0.73303
146.18333	0.71193
146.13333	0.71225
146.10000	0.71596
146.06667	0.71306
146.01667	0.72433
145.96667	0.74173
145.91667	0.75945
145.85000	0.77008
145.75000	0.79972
145.66667	0.81969
145.58333	0.79601
145.50000	0.82920
145.40000	0.83387
145.31667	0.85900
145.20000	0.87849
145.13333	0.89685
145.03333	0.90362
144.96667	0.93906
144.90000	0.96918
144.81667	0.96886
144.73333	0.97449
144.65000	1.02008
144.55000	1.10239
144.46667	1.13461
144.36667	1.14862
144.30000	1.17842
144.23333	1.15571
144.15000	1.14298
144.06667	1.15700
143.95000	1.18390
143.86667	1.18809
143.80000	1.22626
143.75000	1.25010
143.73333	1.25655
143.70000	1.27942
143.66667	1.32469
143.61667	1.44856
143.58333	1.48013
143.53333	1.49447
143.50000	1.49350
143.48333	1.50204
143.45000	1.49157
143.40000	1.50268
143.33333	1.53860
143.33333	1.54247
143.33333	1.54440
143.33333	1.54633
143.41667	1.53313
143.41667	1.53409
143.41667	1.54037
143.41667	1.52362
143.41667	1.50010
143.41667	1.29215
143.41667	1.06647
143.40000	1.21579
143.38333	1.25623
143.36667	0.96741
143.36667	0.90378
143.35000	0.74543
143.33333	0.62704
143.30000	0.51348
143.23333	0.19631
143.13333	0.06277
142.96667	0.01992
142.71667	0.01590
142.53333	0.01428
142.33333	0.01219
142.16667	0.01976
142.06667	0.03361
141.98333	0.45307
141.88333	1.97723
141.73333	2.00816
141.53333	2.02781
141.28333	1.92826
140.98333	2.01782
140.80000	2.05471
140.68333	2.13574
140.63333	2.16844
140.53333	2.24173
140.38333	2.31019
140.25000	2.43229
140.13333	2.51638
139.96667	2.64830
139.81667	2.78651
139.66667	2.84096
139.53333	2.86480
139.46667	2.85449
139.38333	2.93745
139.31667	2.97885
139.23333	3.03426
139.18333	3.07824
139.11667	3.02750
139.06667	3.00752
139.01667	3.04393
138.98333	3.10304
138.93333	3.24287
138.86667	3.27766
138.80000	3.26896
138.76667	3.31777
138.73333	3.38059
138.66667	3.51462
138.58333	3.55054
138.50000	3.57003
138.41667	3.56439
138.33333	3.66459
138.26667	3.71211
138.21667	3.78041
138.15000	3.76334
138.06667	3.02653
138.01667	3.35079
137.95000	3.14783
137.90000	3.64429
137.83333	3.82648
137.76667	3.82970
137.68333	3.82954
137.60000	3.82970
137.53333	3.83083
137.48333	3.83164
137.45000	3.83067
137.41667	3.83405
137.38333	3.83341
137.35000	3.83389
137.35000	3.83389
137.35000	3.83019
137.35000	3.83534
137.35000	3.83599
137.35000	3.83502
137.33333	0.07018
137.33333	0.00607
137.33333	0.00510
137.33333	0.00204
137.33333	0.00446
137.35000	0.00285
137.35000	0.00220
137.35000	0.00285
137.35000	0.00398
137.35000	0.00446
137.35000	0.00188
137.35000	0.00220
137.35000	0.00365
137.35000	0.00236
137.35000	0.00188
137.35000	0.00236
137.35000	0.00075
137.35000	0.00301
137.35000	-0.00037
137.35000	0.00188
137.35000	0.00269
137.35000	0.00188
137.35000	0.00398
137.35000	0.00414
137.35000	0.00446
137.35000	0.00253
137.35000	0.00253
137.35000	0.00236
137.35000	0.00269
137.35000	0.00140
137.35000	0.00285
137.35000	0.00204
137.35000	0.00269
137.35000	0.00285
137.35000	0.00172
137.35000	0.00188
137.35000	0.00236
137.35000	0.00108
137.35000	0.00301
137.35000	0.00236
137.35000	0.00317
137.35000	0.00269
137.35000	0.00236
137.35000	0.00285
137.35000	0.00156
137.36667	0.00398
137.36667	0.00108
137.36667	0.00124
137.36667	0.00236
137.36667	0.00236
137.36667	0.00204
137.36667	0.00317
137.36667	0.00333
137.36667	0.00333
137.36667	0.00236
137.36667	0.00301
137.36667	0.00269
137.36667	0.00075
137.36667	0.00333
137.36667	0.00253
137.36667	0.00075
137.36667	0.00253
137.36667	0.00269
137.36667	0.00188
137.36667	0.00075
137.36667	0.00140
137.36667	0.00301
137.36667	0.00349
137.36667	0.00140
137.36667	0.00075
137.36667	0.00140
137.36667	0.00059
137.36667	0.00285
137.36667	0.00092
137.36667	0.00253
137.36667	0.00333
137.36667	0.00220
137.36667	0.00269
137.36667	0.00317
137.36667	0.00172
137.36667	0.00253
137.36667	0.00236
137.36667	0.00349
137.36667	0.00253
137.36667	0.00204
137.36667	0.00059
137.36667	0.00156
137.36667	0.00269
137.36667	0.00059
137.36667	0.00172
137.36667	0.00301
137.36667	0.00253
137.36667	0.00253
137.36667	0.00188
137.36667	0.00124
137.36667	0.00301
137.36667	0.00301
137.36667	0.00092
137.36667	0.00124
137.36667	0.00236
137.36667	0.00236
137.36667	0.00220
137.36667	0.00430
137.36667	0.00333
137.36667	0.00140
137.36667	0.00317
137.36667	0.00172
137.36667	0.00172
137.36667	0.00140
137.36667	0.00269
137.36667	0.00140
137.36667	0.00124
137.36667	0.00220
137.36667	0.00236
137.36667	0.00140
137.36667	0.00269
