Polarization of Light 'Brewsters' Data File Fri, Mar 13, 2026 3:54 PM
Sensor Position (Degrees)	Light Intensity (Volts)
169.75000	1.08290
169.71667	1.08500
169.70000	1.08757
169.66667	1.08870
169.61667	1.08242
169.55000	1.09289
169.43333	1.09530
169.33333	1.08210
169.23333	1.08661
169.18333	1.08870
169.13333	1.08999
169.01667	1.08403
168.93333	1.09627
168.90000	1.09837
168.83333	1.08612
168.76667	1.08483
168.68333	1.06808
168.61667	1.04408
168.51667	1.02282
168.45000	1.05036
168.40000	1.07646
168.30000	1.08596
168.18333	1.08161
168.13333	1.06099
168.10000	1.07114
168.05000	1.09788
168.03333	1.07130
168.00000	1.10175
167.93333	1.11238
167.86667	1.11914
167.78333	1.12382
167.70000	1.10819
167.60000	1.10996
167.51667	1.09772
167.38333	1.07726
167.25000	1.07453
167.16667	1.09289
167.13333	1.13332
167.11667	1.12962
167.03333	1.12929
167.00000	1.12913
166.96667	1.12672
166.90000	1.11399
166.83333	1.12849
166.78333	1.13396
166.68333	1.13735
166.56667	1.13864
166.50000	1.14379
166.43333	1.14089
166.40000	1.14121
166.36667	1.14750
166.33333	1.14492
166.31667	1.14363
166.25000	1.15249
166.21667	1.15104
166.18333	1.14927
166.16667	1.15039
166.11667	1.15072
166.08333	1.15329
166.05000	1.15297
166.01667	1.15233
165.95000	1.15362
165.90000	1.15716
165.85000	1.14460
165.78333	1.08435
165.68333	1.04344
165.56667	0.25011
165.51667	0.08645
165.51667	0.24753
165.51667	0.42939
165.51667	0.45049
165.51667	0.62785
165.51667	1.05455
165.51667	1.06164
165.51667	1.17037
165.51667	1.17279
165.51667	1.16328
165.51667	1.14766
165.50000	1.15233
165.48333	1.16715
165.43333	1.17649
165.41667	1.18148
165.40000	1.17456
165.33333	1.18229
165.21667	1.18390
165.01667	1.18905
164.86667	1.19646
164.83333	1.18986
164.83333	1.19759
164.83333	1.18599
164.80000	1.19276
164.78333	1.19534
164.76667	1.19421
164.73333	1.20097
164.70000	1.19340
164.65000	1.19018
164.58333	1.19099
164.51667	1.19646
164.45000	1.19646
164.36667	1.20275
164.28333	1.20532
164.15000	1.19807
163.91667	1.14009
163.75000	0.84241
163.68333	0.76283
163.61667	0.64138
163.53333	0.55568
163.43333	0.72788
163.40000	0.83661
163.35000	0.94405
163.33333	1.07034
163.31667	1.11254
163.31667	1.12962
163.31667	1.13896
163.31667	1.15265
163.31667	1.15378
163.31667	1.17069
163.21667	1.17117
163.06667	1.15346
162.98333	1.11931
162.91667	1.00445
162.85000	1.06760
162.81667	1.11093
162.75000	1.12398
162.63333	1.17810
162.58333	1.20420
162.56667	1.21692
162.56667	1.21869
162.56667	1.22079
162.55000	1.20726
162.48333	1.20114
162.40000	1.20468
162.33333	1.20677
162.25000	1.20226
162.18333	1.20710
162.10000	1.21451
162.00000	1.21918
161.93333	1.22739
161.85000	1.22465
161.76667	1.23528
161.66667	1.23593
161.56667	1.23255
161.43333	1.24366
161.33333	1.24157
161.25000	1.23915
161.18333	1.23545
161.15000	1.24221
161.05000	1.23851
160.91667	1.23931
160.78333	1.20645
160.71667	1.22143
160.55000	1.21789
160.33333	1.17101
160.26667	1.20548
160.25000	1.24447
160.16667	1.24785
160.11667	1.25397
160.06667	1.24527
159.96667	1.25010
159.90000	1.24769
159.86667	1.24978
159.83333	1.25300
159.78333	1.24366
159.71667	1.23222
159.66667	1.23271
159.63333	1.23770
159.56667	1.24173
159.53333	1.25977
159.50000	1.24865
159.45000	1.23867
159.40000	1.21934
159.35000	1.21338
159.31667	1.20613
159.25000	1.11012
159.20000	1.04102
159.13333	1.03587
159.06667	1.08918
159.00000	1.15217
158.91667	1.05068
158.86667	0.95355
158.83333	0.96354
158.76667	0.84047
158.66667	0.80745
158.55000	0.86190
158.46667	0.59756
158.38333	0.43422
158.33333	0.38687
158.23333	0.58049
158.16667	0.63993
157.95000	0.83177
157.75000	0.71982
157.73333	0.66344
157.71667	0.77701
157.71667	0.60723
157.63333	0.59289
157.58333	0.55294
157.56667	0.95726
157.51667	1.07485
157.41667	1.18728
157.36667	1.26686
157.31667	1.28409
157.25000	1.27298
157.16667	1.23239
157.10000	1.27539
157.03333	1.24076
156.95000	1.19421
156.88333	1.19034
156.83333	1.12478
156.78333	0.96225
156.75000	0.83516
156.66667	0.58774
156.55000	0.58596
156.53333	0.50558
156.53333	0.34193
156.48333	0.13026
156.43333	0.08903
156.40000	0.09611
156.38333	0.08226
156.30000	0.06825
156.20000	0.10159
156.15000	0.23110
156.13333	0.36866
156.10000	0.30665
156.01667	0.50510
155.91667	0.77427
155.81667	0.67263
155.68333	0.78941
155.56667	0.85191
155.50000	1.03039
155.48333	0.96241
155.46667	0.89073
155.43333	0.76493
155.35000	0.54811
155.23333	0.60304
155.06667	0.67327
154.91667	0.83983
154.78333	0.93310
154.66667	1.26315
154.63333	1.30133
154.63333	1.24640
154.61667	1.18309
154.61667	1.20855
154.58333	1.27507
154.48333	1.30616
154.43333	1.30858
154.43333	1.23255
154.40000	1.16264
154.35000	1.10223
154.31667	1.14766
154.25000	1.25542
154.13333	1.30697
154.00000	1.43599
153.90000	1.46177
153.85000	1.46032
153.83333	1.46306
153.80000	1.45516
153.78333	1.44340
153.73333	1.45178
153.68333	1.42617
153.53333	1.41038
153.33333	1.43422
153.20000	1.45983
153.10000	1.49350
153.05000	1.49173
153.00000	1.49704
152.93333	1.48303
152.85000	1.47949
152.78333	1.48802
152.66667	1.49769
152.51667	1.51363
152.31667	1.53683
152.21667	1.52233
152.15000	1.53425
152.13333	1.55890
152.13333	1.55874
152.13333	1.56276
152.13333	1.52137
152.11667	1.40136
152.08333	1.20162
152.00000	1.12317
151.98333	1.18825
151.98333	1.28103
151.95000	1.38638
151.90000	1.36351
151.90000	1.27411
151.88333	1.13654
151.85000	1.21000
151.78333	1.27701
151.71667	1.47852
151.65000	1.48480
151.63333	1.49286
151.58333	1.53474
151.51667	1.54633
151.33333	1.55761
151.03333	1.53586
150.91667	1.51090
150.90000	1.58934
150.88333	1.59917
150.88333	1.60449
150.78333	1.59369
150.73333	1.60819
150.73333	1.61479
150.73333	1.61528
150.73333	1.61963
150.73333	1.61689
150.73333	1.62591
150.75000	1.59369
150.76667	1.50010
150.76667	1.54408
150.76667	1.54956
150.76667	1.53232
150.76667	1.54617
150.75000	1.59418
150.75000	1.61447
150.75000	1.61995
150.75000	1.61012
150.75000	1.59885
150.75000	1.59740
150.73333	1.59595
150.73333	1.60191
150.71667	1.59885
150.70000	1.60062
150.70000	1.59708
150.68333	1.60738
150.65000	1.60594
150.65000	1.59434
150.65000	1.60980
150.63333	1.59095
150.58333	1.58274
150.55000	1.59998
150.53333	1.60561
150.48333	1.59546
150.40000	1.59917
150.33333	1.61657
150.31667	1.60432
150.30000	1.58693
150.23333	1.54472
150.15000	1.57533
150.11667	1.58854
150.06667	1.57404
150.03333	1.56421
149.91667	1.62027
149.90000	1.62446
149.83333	1.61479
149.73333	1.58516
149.55000	1.67423
149.53333	1.66602
149.50000	1.67182
149.40000	1.66908
149.30000	1.68309
149.21667	1.69163
149.20000	1.68970
149.16667	1.69517
149.11667	1.69630
149.08333	1.69163
149.03333	1.70452
149.01667	1.69147
148.95000	1.67407
148.86667	1.68293
148.78333	1.69083
148.68333	1.67440
148.48333	1.73190
148.35000	1.71434
148.28333	1.74157
148.16667	1.75719
148.05000	1.75461
147.95000	1.76154
147.86667	1.76412
147.83333	1.75349
147.76667	1.76718
147.68333	1.78667
147.65000	1.71563
147.63333	1.10497
147.63333	0.67681
147.63333	0.64540
147.60000	0.61077
147.55000	0.54634
147.41667	0.70484
147.15000	1.03570
146.83333	1.77926
146.81667	1.82887
146.81667	1.42568
146.78333	1.34853
146.76667	1.29940
146.68333	1.15764
146.61667	1.06438
146.56667	0.97159
146.45000	1.47046
146.25000	1.78329
146.11667	1.82291
146.03333	1.84224
145.76667	1.76879
145.65000	1.61125
145.65000	1.67053
145.61667	1.75139
145.55000	1.89476
145.46667	1.90217
145.43333	1.91682
145.30000	1.92101
144.86667	1.43390
144.50000	1.03876
144.40000	0.65603
144.41667	1.37285
144.41667	1.79827
144.43333	1.96837
144.43333	0.05456
144.43333	0.00188
144.43333	0.00075
144.41667	0.00575
144.41667	0.02186
144.41667	0.02153
144.41667	0.01912
144.38333	0.03072
144.36667	0.02975
144.35000	0.02041
144.30000	0.01622
144.21667	0.00349
144.18333	0.00333
144.15000	0.00381
143.78333	0.03539
143.48333	0.49769
143.48333	0.17214
143.48333	0.07904
143.48333	0.03458
143.48333	0.02234
143.45000	0.01058
143.43333	0.00398
143.40000	0.00381
143.35000	0.00349
143.18333	0.00269
142.95000	0.06583
142.73333	0.34772
142.63333	0.61512
142.51667	1.24286
142.38333	1.42923
142.28333	1.45210
142.16667	1.57742
142.10000	1.45500
142.05000	1.59579
141.93333	1.57678
141.78333	1.95001
141.63333	2.03570
141.45000	2.20210
141.35000	2.22143
141.30000	2.18777
141.25000	2.22143
141.13333	2.21563
140.96667	2.19969
140.81667	2.20774
140.75000	2.05004
140.71667	2.12881
140.70000	2.17697
140.68333	1.91038
140.63333	1.11834
140.63333	0.19953
140.63333	0.22514
140.63333	0.38638
140.58333	0.53152
140.45000	0.79070
140.41667	0.78748
140.41667	1.10803
140.38333	0.70146
140.35000	0.49189
140.28333	0.35594
140.01667	1.75429
139.78333	2.29360
139.71667	2.26799
139.66667	2.27991
139.56667	2.15184
139.43333	2.24817
139.36667	2.29183
139.33333	2.26895
139.31667	2.17198
139.30000	1.98690
139.23333	2.09176
139.10000	2.20693
139.03333	2.24463
139.03333	2.24189
139.00000	2.17150
138.98333	2.11737
138.93333	1.96837
138.80000	2.05793
138.80000	2.18583
138.78333	2.11914
138.73333	2.13155
138.68333	2.13541
138.61667	1.97240
138.55000	2.07565
138.51667	2.03844
138.50000	2.31840
138.43333	2.31035
138.31667	2.34450
138.20000	2.21628
138.13333	2.08725
138.00000	2.21354
137.75000	2.40056
137.55000	2.22208
137.50000	2.02701
137.46667	2.00188
137.43333	1.69614
137.38333	1.47594
137.21667	1.03313
137.11667	0.32920
137.05000	0.25059
136.93333	0.21515
136.76667	0.33564
136.61667	0.08999
136.56667	0.03410
136.53333	0.03555
136.33333	0.03571
136.15000	0.06503
136.10000	0.01976
136.01667	0.00994
136.00000	0.01590
135.90000	0.00172
135.66667	0.00011
135.50000	0.00092
135.36667	0.00075
135.28333	0.00236
135.15000	0.00414
135.03333	0.00381
135.03333	0.00543
135.03333	0.00800
135.05000	0.01155
135.11667	0.00913
135.15000	0.01155
135.15000	0.04038
135.15000	0.06825
135.15000	0.11577
135.15000	0.07163
135.16667	0.07066
135.15000	0.04441
135.16667	0.06164
135.16667	0.06631
135.16667	0.07727
135.16667	0.10965
135.16667	0.17070
135.16667	0.25091
135.18333	0.44486
135.20000	0.69131
135.20000	0.75204
135.18333	0.73062
135.18333	0.46564
135.15000	0.20726
135.05000	0.23448
134.93333	0.16039
134.71667	0.32888
134.60000	0.52781
134.51667	0.82533
134.36667	0.43342
134.25000	0.38365
134.11667	0.25897
133.98333	0.36625
133.91667	0.35529
133.75000	0.51702
133.60000	0.80439
133.46667	0.42778
133.36667	0.34112
133.26667	0.10079
133.16667	0.03281
133.10000	0.06325
133.03333	0.06422
132.96667	0.12285
132.83333	0.53555
132.65000	1.59691
132.46667	1.85014
132.40000	1.56228
132.36667	1.49575
132.31667	1.42762
132.28333	1.22852
132.21667	0.97337
132.11667	0.57469
132.03333	0.61915
131.93333	0.70661
131.85000	1.45967
131.80000	0.98835
131.71667	0.63203
131.61667	0.34708
131.51667	1.43470
131.43333	1.77104
131.33333	2.12430
131.16667	2.65394
131.01667	2.79731
130.86667	2.75993
130.76667	2.64041
130.71667	2.78023
130.71667	2.84966
130.71667	2.59273
130.70000	1.75784
130.68333	1.89782
130.66667	1.89975
130.60000	1.87237
130.56667	1.80648
130.50000	1.64653
130.38333	1.20983
130.30000	1.03860
130.26667	1.22079
130.25000	1.21032
130.23333	1.21016
130.21667	0.37559
130.18333	0.29006
130.18333	0.19502
130.15000	0.17214
130.10000	0.34805
130.06667	0.26203
130.01667	0.17939
129.96667	0.15233
129.93333	0.12672
129.88333	0.11512
129.85000	0.12285
129.81667	0.13075
129.75000	0.27540
129.70000	0.38252
129.61667	0.39186
129.45000	0.50204
129.31667	0.43052
129.28333	0.59386
129.25000	0.88493
129.18333	0.51315
129.06667	0.04811
128.93333	0.00365
128.85000	-0.00037
128.80000	-0.00263
128.78333	0.00027
128.73333	0.00011
128.68333	-0.00118
128.61667	-0.00102
128.48333	0.00011
128.36667	0.00140
128.33333	0.01412
128.30000	0.05552
128.20000	0.04682
128.18333	0.08194
128.15000	0.13494
128.11667	1.31566
128.08333	1.08113
128.05000	1.34595
127.96667	1.49141
127.90000	2.00735
127.81667	2.18873
127.75000	1.84724
127.70000	1.53506
127.63333	1.28409
127.53333	1.03796
127.46667	2.18793
127.41667	2.26509
127.35000	2.53748
127.26667	2.47707
127.10000	2.31599
126.91667	2.70066
126.78333	2.97820
126.65000	3.00591
126.56667	3.03652
126.48333	3.01380
126.43333	2.75317
126.35000	2.74963
126.31667	2.65523
126.28333	1.95258
126.23333	1.44421
126.16667	1.02056
126.11667	0.82034
126.01667	0.51734
125.85000	1.31969
125.75000	1.62688
125.63333	2.05777
125.48333	2.32130
125.35000	2.38896
125.16667	3.02605
125.05000	3.12012
124.98333	3.14122
124.90000	3.13816
124.76667	3.12866
124.66667	2.58790
124.55000	2.55407
124.43333	2.10207
124.26667	2.33999
124.15000	2.32920
124.11667	1.67005
124.10000	2.24221
124.08333	3.01622
124.06667	3.16297
124.05000	3.12834
124.01667	3.13075
123.98333	3.16506
123.95000	3.24593
123.91667	3.23304
123.88333	2.97853
123.83333	3.13027
123.78333	3.09692
123.73333	3.25350
123.71667	3.26155
123.68333	3.29313
123.66667	1.13960
123.66667	0.00543
123.65000	-0.00182
123.65000	0.00124
123.66667	-0.00053
123.66667	-0.00070
123.66667	-0.00102
123.66667	-0.00021
123.66667	-0.00182
123.66667	-0.00182
123.66667	0.00011
123.66667	-0.00166
123.65000	-0.00231
123.65000	-0.00182
123.65000	-0.00086
123.65000	-0.00005
123.65000	0.26976
123.65000	1.74994
123.65000	1.96112
123.65000	2.00623
123.65000	1.97401
123.63333	1.52555
123.50000	0.39524
123.41667	0.22836
123.35000	0.21306
123.30000	0.07678
123.26667	0.06615
123.21667	0.10997
123.15000	0.22015
123.10000	0.18519
123.01667	0.15330
122.90000	0.08049
122.65000	0.14653
122.48333	0.44389
122.45000	0.58822
122.43333	0.89508
122.35000	1.24205
122.20000	2.61480
122.05000	2.91329
121.83333	3.38817
121.66667	3.22692
121.61667	3.32148
121.48333	3.44245
121.26667	3.45034
121.08333	3.00817
120.90000	3.41410
120.61667	3.34628
120.31667	2.68906
120.11667	3.10530
119.81667	2.61818
119.61667	3.58614
119.60000	3.58856
119.58333	3.58920
119.53333	2.76783
119.48333	1.55842
119.45000	0.56696
119.41667	0.33419
119.38333	0.17086
119.35000	0.12269
119.28333	0.09144
119.18333	0.06970
119.03333	0.10932
118.96667	0.51058
118.95000	0.54763
118.93333	0.65716
118.91667	0.85094
118.86667	0.75043
118.80000	0.59466
118.70000	0.71757
118.61667	0.70581
118.56667	1.03232
118.51667	1.17391
118.43333	1.23351
118.33333	1.53667
118.28333	1.37945
118.18333	1.15297
118.08333	2.68423
117.98333	3.19164
117.90000	3.72290
117.81667	3.72306
117.71667	3.71726
117.63333	3.71726
117.53333	3.21435
117.38333	3.03555
117.28333	2.15104
117.15000	2.57114
117.10000	2.17117
117.05000	3.72290
117.00000	3.47354
116.95000	2.99480
116.91667	2.67134
116.85000	1.58499
116.80000	1.40329
116.70000	1.76992
116.51667	2.63542
116.30000	2.23319
116.10000	3.28588
115.73333	3.64349
115.50000	2.80262
115.48333	2.51911
115.46667	2.52201
115.45000	3.22257
115.45000	3.12350
115.45000	2.20275
115.45000	1.34627
115.43333	0.40104
115.38333	0.33307
115.23333	0.26106
115.18333	0.19743
115.18333	0.17504
115.16667	0.13574
115.13333	0.10642
115.06667	0.08001
114.98333	0.05214
114.90000	0.03378
114.83333	0.03039
114.76667	0.03426
114.70000	0.02492
114.53333	0.04425
114.25000	0.13026
114.06667	0.11367
113.98333	0.09998
113.85000	0.17376
113.80000	0.34966
113.76667	0.38687
113.66667	0.38091
113.61667	0.37285
113.56667	0.29118
113.51667	0.32856
113.45000	0.65281
113.38333	0.68229
113.31667	0.57533
113.25000	1.14878
113.15000	1.01589
113.06667	0.66328
113.03333	0.63654
112.93333	0.70065
112.75000	0.54988
112.65000	0.81132
112.65000	0.75897
112.61667	0.71837
112.60000	0.75059
112.55000	0.62817
112.43333	0.41941
112.26667	0.62559
112.20000	0.59386
112.16667	0.66135
112.11667	1.14717
112.00000	1.25010
111.93333	2.23867
111.85000	2.87946
111.78333	2.71161
111.73333	2.45903
111.68333	2.23110
111.55000	1.62607
111.46667	1.39331
111.43333	1.15700
111.36667	0.94405
111.28333	0.66199
111.18333	0.52153
111.13333	1.54037
111.11667	2.22095
111.11667	2.18454
111.05000	0.99028
111.00000	0.78941
110.95000	0.63058
110.93333	0.94695
110.93333	0.99463
110.93333	0.99237
110.90000	1.38235
110.83333	3.29490
110.81667	3.26139
110.81667	2.40555
110.81667	2.24559
110.80000	2.28039
110.81667	2.19534
110.81667	2.29183
110.78333	3.31745
110.78333	3.10820
110.78333	3.00043
110.78333	3.00333
110.51667	2.32743
110.33333	2.17697
110.33333	2.17971
110.33333	2.12269
110.28333	1.83773
110.21667	0.99157
110.15000	0.11657
109.90000	0.05504
109.85000	0.04908
109.85000	0.04328
109.83333	0.04634
109.76667	0.05842
109.68333	0.07598
109.61667	0.06293
109.53333	0.05166
109.45000	0.04908
109.36667	0.08468
109.28333	0.09901
109.20000	0.10546
109.10000	0.25639
108.95000	0.90861
108.80000	1.84595
108.71667	1.71612
108.65000	1.32050
108.61667	1.07581
108.48333	1.49076
108.28333	2.72965
108.10000	3.35128
107.95000	3.13848
107.88333	3.33275
107.83333	3.46935
107.73333	3.34709
107.53333	2.48319
107.36667	1.56180
107.23333	1.89331
107.16667	3.03958
107.11667	3.13011
106.95000	3.31197
106.80000	3.05456
106.66667	3.26655
106.58333	3.28233
106.56667	3.05746
106.55000	2.68487
106.50000	2.62350
106.41667	2.12382
106.35000	2.47047
106.21667	2.11463
106.06667	2.04778
105.90000	2.72176
105.83333	2.60191
105.76667	2.22868
105.68333	2.04311
105.63333	1.78103
105.58333	1.68100
105.51667	1.46322
105.46667	1.41972
105.40000	0.85916
105.36667	0.41473
105.33333	0.41715
105.23333	0.36544
105.16667	0.45919
105.10000	0.48561
105.03333	0.49141
104.95000	0.48416
104.90000	0.51622
104.78333	0.67263
104.66667	0.90571
104.60000	0.69792
104.55000	0.64685
104.50000	0.60062
104.38333	0.55520
104.15000	0.59482
104.03333	0.87285
104.03333	0.79666
104.03333	0.77572
104.00000	0.94002
103.91667	0.86029
103.86667	0.72530
103.83333	0.93503
103.76667	0.81792
103.51667	1.30681
103.38333	2.26090
103.26667	2.55584
103.26667	2.76541
103.25000	2.58677
103.25000	2.51605
103.20000	2.01637
103.18333	1.48174
103.13333	0.72530
103.11667	0.70597
103.08333	0.64879
103.05000	0.65990
102.98333	0.62060
102.88333	0.57453
102.81667	0.51960
102.78333	0.58919
102.73333	0.66522
102.65000	0.72466
102.51667	0.92569
102.33333	0.61899
102.26667	0.54231
102.21667	0.27218
102.15000	0.17955
102.00000	0.15040
101.86667	0.15346
101.60000	0.17730
101.23333	0.34031
100.98333	0.51477
100.88333	0.52669
100.88333	0.94518
100.88333	0.99769
100.83333	0.88735
100.80000	0.79908
100.66667	0.62237
100.51667	0.57437
100.30000	0.47772
100.20000	0.62913
100.05000	0.69856
99.93333	0.83065
99.88333	0.74125
99.75000	0.77846
99.68333	0.81373
99.56667	0.69324
99.36667	0.67327
99.26667	0.76960
99.18333	0.67069
99.11667	0.73368
98.95000	0.91457
98.78333	0.89717
98.58333	0.88993
98.41667	0.74254
98.31667	0.63977
98.20000	0.50575
98.00000	0.38928
97.85000	0.36432
97.78333	0.37350
97.76667	0.37156
97.70000	0.36254
97.35000	0.33113
97.10000	0.28973
97.10000	0.25542
97.11667	0.22804
97.11667	0.22836
97.11667	0.22981
97.13333	0.23078
97.13333	0.22885
97.18333	0.22627
97.21667	0.22530
97.21667	0.22450
97.21667	0.22627
97.18333	0.22691
97.16667	0.22981
97.15000	0.24028
97.10000	0.26010
97.08333	0.25945
97.03333	0.26251
96.95000	0.26026
96.81667	0.26493
96.65000	0.25559
96.40000	0.23738
96.10000	0.22498
95.98333	0.20501
95.91667	0.21000
95.85000	0.19454
95.73333	0.19325
95.55000	0.20807
95.25000	0.24222
95.00000	0.25752
94.71667	0.20227
94.56667	0.17972
94.46667	0.18455
94.41667	0.17102
94.33333	0.17311
94.31667	0.18004
94.26667	0.18439
94.23333	0.19051
94.18333	0.17649
94.06667	0.19260
93.96667	0.22095
93.93333	0.23013
93.86667	0.24930
93.75000	0.29473
93.60000	0.34305
93.48333	0.39428
93.40000	0.41522
93.28333	0.45613
93.25000	0.48674
93.21667	0.49366
93.08333	0.54892
92.90000	0.61979
92.80000	0.69985
92.68333	0.79908
92.60000	0.87172
92.31667	1.50510
92.01667	3.62367
91.88333	3.80989
91.88333	3.81069
91.85000	3.81311
91.76667	3.81633
91.66667	3.81456
91.51667	3.81810
91.50000	3.81762
91.46667	3.82181
91.45000	3.82471
91.45000	3.82503
91.41667	3.82584
91.40000	3.82535
91.38333	3.82535
91.35000	3.83003
91.30000	3.83083
91.30000	3.83035
91.28333	3.82568
91.28333	3.18826
91.31667	3.03523
91.31667	2.85385
91.31667	2.85562
91.31667	2.87286
91.31667	2.84080
91.31667	2.84402
91.31667	2.83275
91.31667	2.84015
91.31667	2.82292
91.31667	2.84177
91.31667	2.84096
91.31667	2.83774
91.31667	2.83275
