Polarization of Light 'Brewsters' Data File Fri, Mar 13, 2026 3:43 PM
Sensor Position (Degrees)	Light Intensity (Volts)
169.15000	1.39347
169.01667	1.28474
168.90000	1.27298
168.83333	1.21789
168.80000	1.28973
168.76667	1.32436
168.73333	1.41006
168.70000	1.44534
168.66667	1.46048
168.63333	1.46418
168.60000	1.46628
168.55000	1.46789
168.46667	1.47320
168.36667	1.47965
168.28333	1.48238
168.20000	1.47723
168.15000	1.47755
168.15000	1.48045
168.13333	1.47063
168.11667	1.47868
168.10000	1.48432
168.08333	1.48754
168.05000	1.47514
168.03333	1.48126
168.00000	1.48480
167.98333	1.48722
167.95000	1.47755
167.93333	1.48770
167.88333	1.49221
167.83333	1.48690
167.80000	1.47691
167.78333	1.47771
167.76667	1.48255
167.75000	1.47981
167.75000	1.48094
167.75000	1.49575
167.75000	1.50204
167.75000	1.49575
167.75000	0.33613
167.75000	0.00236
167.76667	0.00236
167.76667	0.00317
167.76667	0.00140
167.76667	-0.00086
167.76667	0.00140
167.78333	0.00140
167.78333	0.00027
167.78333	0.01799
167.78333	0.00510
167.78333	0.00253
167.80000	0.00349
167.80000	0.00430
167.80000	0.01106
167.80000	0.04489
167.80000	0.01122
167.80000	0.01348
167.80000	0.02202
167.80000	0.01863
167.80000	0.01976
167.80000	0.03651
167.80000	0.02717
167.76667	0.02331
167.73333	0.02153
167.66667	0.01106
167.56667	0.00075
167.43333	0.00398
167.28333	0.01590
167.18333	0.04328
167.10000	0.05504
167.05000	0.22031
167.03333	0.42198
167.03333	0.84869
167.01667	1.09241
167.00000	1.46354
166.95000	1.48593
166.88333	1.40072
166.81667	1.34112
166.75000	1.36576
166.68333	1.35062
166.61667	1.04150
166.56667	1.38203
166.53333	1.32259
166.50000	1.30600
166.46667	1.34853
166.41667	1.21418
166.35000	1.13590
166.28333	0.94050
166.23333	0.76992
166.18333	0.44808
166.13333	0.12769
166.10000	0.26364
166.05000	0.13171
165.98333	0.07485
165.93333	0.10111
165.88333	0.10820
165.80000	0.73094
165.71667	1.12043
165.63333	1.40507
165.55000	1.35352
165.50000	1.47997
165.46667	1.53635
165.43333	1.51315
165.41667	1.52346
165.38333	1.57340
165.35000	1.54456
165.30000	1.53570
165.25000	1.52104
165.23333	1.52330
165.23333	1.52056
165.23333	1.51702
165.23333	1.34917
165.23333	1.29988
165.23333	1.30262
165.25000	1.33371
165.25000	1.33387
165.25000	1.33967
165.25000	1.34337
165.25000	1.37253
165.25000	1.37382
165.25000	1.41586
165.25000	1.45806
165.23333	1.48706
165.20000	1.42391
165.13333	1.33548
165.06667	1.17762
164.96667	0.96418
164.81667	1.01009
164.61667	1.44791
164.35000	1.59063
164.15000	1.59240
164.06667	1.65055
164.05000	1.65023
164.03333	1.64975
164.00000	1.65345
163.96667	1.65684
163.91667	1.65249
163.86667	1.64733
163.78333	1.66489
163.70000	1.66151
163.61667	1.65780
163.55000	1.67295
163.50000	1.66682
163.45000	1.66537
163.38333	1.66328
163.28333	1.66988
163.18333	1.65603
163.10000	1.66167
163.03333	1.63574
162.96667	1.60577
162.90000	1.57485
162.81667	1.51863
162.76667	1.52153
162.73333	1.58548
162.71667	1.69969
162.71667	1.70113
162.73333	1.69904
162.73333	1.65893
162.73333	1.54408
162.73333	1.55342
162.75000	1.55664
162.75000	1.56325
162.75000	1.56373
162.75000	1.55874
162.75000	1.56373
162.76667	1.57356
162.76667	1.57984
162.76667	1.51412
162.76667	0.34998
162.76667	0.35336
162.75000	0.15829
162.73333	0.06954
162.71667	0.03796
162.70000	0.03136
162.66667	0.01316
162.55000	0.00317
162.43333	0.00543
162.33333	0.00462
162.25000	0.01026
162.18333	0.01557
162.10000	0.01042
162.03333	0.00478
162.00000	0.00752
161.98333	0.00929
161.95000	0.01203
161.93333	0.01284
161.90000	0.01332
161.85000	0.02459
161.80000	0.02347
161.75000	0.05488
161.70000	0.02765
161.63333	0.01155
161.56667	0.01139
161.48333	0.01831
161.41667	0.00623
161.35000	0.00655
161.26667	0.01010
161.20000	0.03716
161.15000	0.02186
161.10000	0.57872
161.08333	1.31454
161.06667	1.44614
161.03333	1.46740
161.00000	1.55713
160.91667	1.46853
160.81667	1.58967
160.68333	1.51798
160.60000	1.72497
160.53333	1.75300
160.46667	1.73834
160.38333	1.77974
160.30000	1.80149
160.23333	1.78232
160.18333	1.82130
160.15000	1.81647
160.11667	1.83677
160.06667	1.83677
160.03333	1.83628
159.98333	1.84047
159.86667	1.84579
159.75000	1.84804
159.61667	1.85803
159.58333	1.85964
159.58333	1.85867
159.58333	1.85529
159.58333	1.85545
159.60000	1.85626
159.60000	1.85529
159.60000	1.85014
159.60000	1.85416
159.60000	1.85159
159.61667	1.85352
159.61667	1.85255
159.61667	1.85271
159.61667	1.84724
159.61667	1.83789
159.61667	1.84144
159.60000	1.84353
159.60000	1.85078
159.58333	1.84949
159.58333	1.85626
159.56667	1.85594
159.56667	1.85449
159.55000	1.85932
159.51667	1.85996
159.40000	1.86109
159.21667	1.86882
159.03333	1.84659
158.85000	1.83499
158.75000	1.78683
158.70000	1.78377
158.66667	1.79537
158.65000	1.79424
158.60000	1.80987
158.51667	1.83902
158.41667	1.86286
158.31667	1.87994
158.23333	1.89701
158.10000	1.91908
157.98333	1.89250
157.90000	1.91280
157.86667	1.93470
157.85000	1.93744
157.83333	1.93245
157.83333	1.93535
157.83333	1.93567
157.83333	1.93567
157.83333	1.93632
157.83333	1.95065
157.83333	1.95097
157.83333	1.94775
157.83333	1.95162
157.83333	1.95146
157.83333	1.95194
157.83333	1.95194
157.85000	1.94920
157.85000	1.95033
157.86667	1.95097
157.93333	1.93857
157.93333	1.92311
157.95000	1.90329
157.95000	1.89041
157.95000	1.90780
157.95000	1.91779
157.93333	1.92214
157.90000	1.93164
157.88333	1.93793
157.85000	1.93615
157.78333	1.94211
157.71667	1.94405
157.65000	1.94260
157.56667	1.95693
157.46667	1.96902
157.35000	1.98158
157.26667	1.97498
157.20000	1.96547
157.10000	1.91779
157.00000	1.38541
156.90000	0.45388
156.80000	0.04247
156.70000	0.02089
156.63333	0.01026
156.56667	0.01863
156.50000	0.02024
156.40000	0.03909
156.30000	0.40813
156.23333	1.01766
156.15000	1.94469
156.06667	2.04537
155.98333	2.05391
155.90000	2.04666
155.85000	2.04166
155.78333	2.02088
155.70000	2.03731
155.60000	2.04150
155.46667	2.06663
155.38333	2.04988
155.33333	2.02008
155.30000	2.04601
155.25000	2.02233
155.20000	2.01154
155.13333	2.04263
155.08333	2.05471
155.05000	2.03280
155.00000	1.99205
154.91667	1.60738
154.76667	0.60288
154.53333	0.07485
154.41667	0.07630
154.41667	0.07695
154.41667	0.30778
154.41667	0.81389
154.41667	1.78329
154.41667	1.78409
154.41667	1.94614
154.41667	2.05938
154.41667	2.10497
154.41667	2.10529
154.41667	2.11028
154.40000	2.10819
154.40000	2.12800
154.38333	2.13783
154.38333	2.14105
154.38333	2.13477
154.38333	2.15523
154.38333	2.15184
154.40000	2.15507
154.40000	2.15426
154.40000	2.15490
154.40000	2.15104
154.41667	2.15571
154.41667	2.14959
154.41667	2.15346
154.41667	2.14572
154.41667	2.08226
154.41667	2.07742
154.41667	1.96064
154.41667	1.46144
154.40000	1.29037
154.40000	1.19711
154.38333	0.86174
154.35000	0.72063
154.30000	0.21306
154.18333	0.06132
154.00000	0.00800
153.83333	0.01010
153.71667	0.01912
153.60000	0.01751
153.50000	0.04553
153.41667	0.14718
153.31667	0.16055
153.25000	0.13751
153.13333	0.60997
153.03333	0.40942
152.96667	0.76654
152.90000	0.85529
152.80000	1.80938
152.71667	1.60561
152.65000	1.41940
152.56667	1.97610
152.43333	2.12478
152.31667	2.16763
152.20000	2.13171
152.13333	2.14733
152.08333	2.19212
152.01667	2.06953
151.95000	1.98351
151.85000	1.74012
151.75000	1.65088
151.66667	0.86512
151.58333	0.16216
151.51667	0.32115
151.43333	0.14057
151.35000	0.10723
151.26667	0.09354
151.16667	0.69953
151.10000	0.25059
151.01667	1.35336
150.95000	1.91199
150.88333	1.75687
150.81667	1.75623
150.78333	1.84820
150.76667	1.70371
150.75000	1.49124
150.71667	0.97900
150.70000	0.30423
150.68333	0.34515
150.68333	0.39202
150.68333	0.23384
150.68333	0.26509
150.70000	0.34708
150.70000	0.33001
150.70000	0.33355
150.70000	0.34692
150.71667	0.39830
150.73333	1.20742
150.75000	1.10433
150.73333	0.64266
150.70000	0.24125
150.70000	0.21242
150.68333	0.16167
150.66667	0.09611
150.61667	0.07211
150.51667	0.05987
150.38333	0.11029
150.23333	0.10352
150.10000	0.07018
149.98333	0.03796
149.91667	0.01573
149.86667	0.01783
149.80000	0.00688
149.73333	0.01928
149.65000	0.03957
149.55000	0.50333
149.46667	0.61560
149.40000	1.21837
149.33333	1.33016
149.30000	1.90200
149.25000	1.12623
149.16667	1.62446
149.10000	1.97240
149.01667	1.84756
148.91667	1.93325
148.81667	2.03023
148.73333	2.32968
148.63333	2.24833
148.48333	2.33822
148.30000	2.20903
148.16667	2.37817
148.10000	2.42971
148.05000	2.43052
148.00000	2.49270
147.93333	2.50365
147.88333	2.50671
147.83333	2.54489
147.78333	2.56341
147.73333	2.56357
147.66667	2.57002
147.60000	2.57872
147.53333	2.58290
147.48333	2.58951
147.45000	2.58758
147.41667	2.58806
147.35000	2.53619
147.28333	2.46902
147.21667	2.33274
147.20000	2.23158
147.16667	1.68680
147.15000	1.67133
147.10000	1.23416
147.03333	0.25220
146.96667	0.30101
146.96667	2.08161
146.96667	2.12269
146.96667	2.08016
146.96667	2.38429
146.96667	2.39121
146.96667	2.40007
146.98333	2.40265
146.98333	2.40539
146.98333	2.40845
146.98333	2.40958
146.98333	2.40684
147.00000	2.41940
147.00000	2.43922
146.98333	2.37768
146.98333	2.20903
146.96667	2.02926
146.93333	1.96644
146.83333	1.54037
146.63333	1.47546
146.41667	1.60497
146.28333	2.36721
146.18333	2.50800
146.13333	2.50768
146.08333	2.61689
146.05000	2.61496
146.00000	2.49850
145.93333	2.01412
145.90000	1.95017
145.83333	2.18648
145.78333	1.96950
145.71667	2.46209
145.53333	2.58822
145.31667	2.68648
145.10000	2.46322
144.93333	2.36415
144.86667	2.06003
144.83333	2.41538
144.80000	2.40507
144.73333	1.69147
144.65000	0.15008
144.60000	0.12414
144.51667	0.10578
144.46667	0.10030
144.43333	0.10900
144.40000	0.07421
144.36667	0.02637
144.35000	0.03539
144.33333	0.15475
144.30000	1.64298
144.28333	2.06599
144.26667	1.97369
144.25000	2.22030
144.20000	1.88702
144.13333	1.83209
144.03333	1.16908
143.95000	1.19276
143.88333	1.93841
143.83333	1.67133
143.78333	1.93841
143.75000	2.39637
143.73333	2.34643
143.71667	2.51654
143.70000	2.48351
143.68333	2.52797
143.66667	2.52942
143.63333	2.50542
143.61667	2.49560
143.60000	2.41167
143.56667	2.43165
143.53333	2.31760
143.48333	2.15490
143.41667	2.00864
143.35000	2.24286
143.25000	2.54827
143.11667	2.36045
143.01667	2.89943
142.96667	2.92988
142.96667	2.93407
142.93333	2.93729
142.90000	2.95904
142.86667	2.96145
142.81667	2.95452
142.73333	2.95163
142.65000	2.95372
142.58333	2.95372
142.51667	2.96032
142.45000	2.95163
142.30000	2.95904
142.15000	2.91554
142.11667	2.79972
142.11667	2.72643
142.11667	2.72611
142.13333	2.70694
142.13333	2.73416
142.13333	2.74785
142.13333	2.72820
142.13333	2.72160
142.13333	2.72305
142.13333	2.70323
142.13333	2.70194
142.13333	2.56551
142.15000	2.54360
142.15000	2.65861
142.13333	2.77330
142.13333	2.78877
142.13333	2.80504
142.13333	2.81841
142.13333	2.81003
142.13333	2.81309
142.13333	2.84998
142.13333	2.98867
142.15000	2.98884
142.15000	2.98835
142.15000	2.98416
142.15000	2.98416
142.15000	2.98867
142.15000	2.98771
142.15000	2.98626
142.15000	2.98771
142.15000	2.98932
142.15000	2.98642
142.15000	2.98787
142.15000	2.98706
142.15000	2.98610
142.15000	2.98932
142.15000	2.98561
142.15000	2.98642
142.15000	2.98819
142.15000	2.98739
142.15000	2.98497
142.15000	2.99335
142.15000	2.98706
142.15000	2.98867
142.15000	2.98642
142.15000	2.99061
142.15000	2.98094
142.15000	2.98851
142.15000	2.98626
142.15000	2.98884
142.15000	2.98819
142.15000	2.98867
142.15000	2.99737
142.15000	2.98739
142.15000	2.98867
142.15000	2.98545
142.15000	2.98449
142.15000	2.98610
142.15000	2.98481
142.15000	2.98513
142.15000	2.98819
142.15000	2.98996
142.15000	2.98916
142.15000	2.99061
142.15000	2.98723
142.15000	2.99012
142.15000	2.98835
142.15000	2.99012
142.15000	2.98851
142.15000	2.98835
142.15000	2.98739
142.15000	2.98884
142.15000	2.99061
142.15000	2.98739
142.15000	2.98658
142.15000	2.98948
142.15000	2.98900
142.15000	2.98658
142.15000	2.98642
142.15000	2.98900
142.15000	2.98561
142.15000	2.98803
142.15000	2.98835
142.15000	2.98916
142.15000	2.98739
142.15000	2.98561
142.15000	2.98819
142.15000	2.98723
142.15000	2.98497
142.15000	2.98578
142.15000	2.98529
142.15000	2.98336
142.15000	2.98545
142.15000	2.98755
142.15000	2.98674
142.15000	2.98449
142.15000	2.98706
142.15000	2.98561
142.15000	2.98255
142.15000	2.98819
142.15000	2.98835
142.15000	2.98207
142.15000	2.98271
142.15000	2.98497
142.15000	2.97369
142.15000	2.95324
142.16667	2.90845
142.16667	2.75059
142.16667	2.76042
142.16667	2.72514
142.16667	2.74721
142.16667	2.75317
142.16667	2.69808
142.15000	2.67343
142.15000	2.50043
142.13333	2.49576
142.11667	2.54167
142.11667	2.52298
142.08333	2.56776
142.01667	2.67746
141.88333	2.81986
141.63333	2.93938
141.31667	3.05665
141.08333	3.08967
140.93333	3.12382
140.85000	3.13639
140.83333	3.10691
140.80000	3.06567
140.71667	3.07389
140.56667	3.10256
140.35000	3.12463
140.11667	3.18810
139.90000	3.19341
139.75000	2.34917
139.65000	1.14750
139.60000	0.50542
139.55000	0.03216
139.50000	0.00607
139.45000	0.01139
139.40000	0.01300
139.38333	0.00736
139.35000	0.01010
139.30000	0.01541
139.28333	0.03941
139.23333	0.03684
139.20000	0.03265
139.15000	0.04264
139.05000	0.03732
138.93333	0.08113
138.83333	0.08081
138.75000	0.11625
138.70000	0.13703
138.63333	0.81679
138.58333	1.27845
138.50000	1.17198
138.36667	0.91940
138.23333	0.15459
138.15000	0.11625
138.10000	0.13783
138.06667	0.13526
138.03333	0.11448
137.93333	0.12189
137.78333	1.27797
137.68333	1.81776
137.56667	2.46322
137.51667	2.86641
137.48333	2.76654
137.45000	3.00978
137.41667	2.93213
137.36667	3.04505
137.30000	2.91071
137.20000	3.03023
137.08333	3.07196
137.00000	2.76042
136.93333	2.31277
136.85000	2.89831
136.76667	3.06390
136.68333	3.21323
136.56667	3.30118
136.46667	3.49191
136.38333	3.35402
136.31667	3.38269
136.25000	3.29619
136.15000	3.57341
136.03333	3.53089
135.96667	3.58775
135.90000	3.57454
135.85000	3.58437
135.80000	3.56794
135.76667	3.54442
135.73333	3.52847
135.66667	2.67424
135.63333	1.82968
135.60000	1.78216
135.60000	2.43197
135.56667	2.36770
135.53333	2.34627
135.50000	2.04956
135.45000	1.41167
135.36667	0.90120
135.30000	1.20645
135.26667	1.86866
135.25000	1.69066
135.21667	1.84128
135.15000	1.18148
135.06667	0.34837
135.01667	0.22498
134.96667	0.17472
134.93333	0.43100
134.91667	0.18616
134.88333	0.45758
134.83333	1.08065
134.78333	2.69792
134.75000	3.09290
134.68333	3.26719
134.63333	3.24271
134.58333	2.73980
134.53333	1.98947
134.45000	1.58435
134.36667	1.12108
134.31667	2.29311
134.23333	1.48609
134.16667	1.65136
134.08333	0.68294
134.03333	0.59708
133.98333	0.58178
133.91667	1.27282
133.83333	2.66328
133.73333	3.81666
133.71667	3.75689
133.71667	3.71984
133.73333	3.76060
133.73333	3.82310
133.75000	3.69262
133.76667	3.82052
133.76667	3.81214
133.75000	3.80425
133.75000	3.82551
133.75000	3.82326
133.75000	3.81891
133.76667	3.69149
133.76667	0.82066
133.76667	0.23706
133.76667	0.26267
133.76667	0.27781
133.76667	0.30262
133.76667	0.29843
133.76667	0.30729
133.76667	0.30842
133.76667	0.30778
133.76667	0.31180
133.76667	0.31019
133.76667	0.32034
133.76667	0.32276
133.76667	0.32549
133.76667	0.34128
133.78333	0.34547
133.78333	0.35691
133.78333	0.38477
133.78333	0.76895
133.76667	1.65297
133.76667	3.14316
133.76667	3.20437
133.76667	2.03248
133.76667	1.74882
133.76667	1.75800
133.76667	2.32807
133.76667	2.95452
133.75000	2.94486
133.75000	2.94325
133.75000	3.04973
133.75000	3.41491
133.73333	2.86899
133.71667	2.63606
133.70000	0.35095
133.65000	0.04280
133.61667	0.01493
133.58333	0.01573
133.53333	0.01428
133.48333	0.01509
133.43333	0.01912
133.35000	0.01831
133.25000	0.01896
133.13333	0.01783
132.98333	0.02476
132.86667	0.02379
132.80000	0.02540
132.75000	0.05778
132.65000	0.03458
132.56667	0.04054
132.50000	0.05069
132.40000	0.04199
132.26667	0.04537
132.10000	0.10481
131.93333	0.07115
131.78333	0.22627
131.70000	0.13928
131.63333	0.29779
131.56667	0.33129
131.48333	0.59482
131.40000	1.59643
131.31667	1.53216
131.20000	2.32275
131.05000	1.36834
130.91667	0.33741
130.78333	0.36834
130.66667	0.13477
130.56667	0.08484
130.45000	0.06664
130.35000	0.09756
130.21667	0.08146
130.06667	0.08758
129.93333	0.08854
129.81667	0.13091
129.76667	0.19035
129.73333	0.17118
129.70000	0.52572
129.68333	0.37865
129.65000	0.57710
129.60000	0.49141
129.58333	0.93535
129.53333	0.90668
129.46667	1.25639
129.33333	3.13043
129.21667	2.51203
129.18333	2.89380
129.16667	2.86416
129.15000	2.71499
129.11667	2.66006
129.10000	2.90024
129.06667	2.56212
129.01667	1.48190
128.98333	0.36142
128.91667	0.14798
128.88333	0.07775
128.83333	0.03120
128.80000	0.02121
128.76667	0.03039
128.75000	0.03023
128.73333	0.03055
128.71667	0.02959
128.68333	0.03136
128.60000	0.03007
128.48333	0.03506
128.31667	0.02798
128.20000	0.02959
128.15000	0.03104
128.11667	0.03329
128.10000	0.02878
128.08333	0.02379
128.05000	0.02524
128.00000	0.02540
127.86667	0.02524
127.76667	0.03458
127.68333	0.02765
127.60000	0.03442
127.55000	0.02927
127.51667	0.04666
127.50000	0.04795
127.48333	0.04602
127.45000	0.05246
127.40000	0.04908
127.31667	0.04876
127.21667	0.11754
127.15000	0.15426
127.08333	0.13477
127.01667	0.31293
126.98333	2.31357
126.95000	2.02926
126.90000	2.06051
126.85000	1.63267
126.73333	0.34450
126.66667	0.44647
126.60000	0.32324
126.53333	0.20339
126.48333	0.11351
126.46667	0.17521
126.41667	0.12962
126.33333	0.12237
126.28333	0.10385
126.21667	0.24125
126.13333	0.17569
126.01667	0.18648
125.90000	3.38188
125.85000	3.80200
125.81667	3.80667
125.80000	3.80763
125.76667	3.81069
125.73333	3.81424
125.71667	3.81440
125.71667	3.81649
125.70000	2.04795
125.70000	1.34595
125.71667	1.30374
125.71667	0.09885
125.71667	0.05745
125.71667	0.05117
125.71667	0.05391
125.73333	0.05762
125.73333	0.05681
125.73333	0.05794
125.73333	0.05552
125.73333	0.05826
125.73333	0.05520
125.73333	0.05810
125.73333	0.05327
125.73333	0.05488
125.73333	0.05697
125.73333	0.05584
125.73333	0.05874
125.73333	0.05359
125.73333	0.05423
125.73333	0.05101
125.73333	0.05794
125.73333	0.05407
125.73333	0.05794
125.73333	0.05520
125.73333	0.05778
125.73333	0.05407
125.73333	0.05343
125.73333	0.05601
125.73333	0.05923
125.73333	0.05391
125.73333	0.05311
125.73333	0.05955
125.73333	0.05520
125.73333	0.05391
125.73333	0.05762
125.73333	0.05617
125.73333	0.05504
125.73333	0.05488
125.73333	0.05536
125.73333	0.05037
125.73333	0.05536
125.73333	0.05649
125.73333	0.05472
125.73333	0.05794
125.75000	0.05488
125.75000	0.05633
125.75000	0.05745
125.75000	0.05729
125.75000	0.05778
125.75000	0.05584
125.75000	0.05649
125.75000	0.05568
125.75000	0.05826
125.75000	0.05294
125.75000	0.05391
125.75000	0.05246
125.75000	0.05713
125.75000	0.05745
125.75000	0.05617
125.75000	0.05794
125.75000	0.05327
125.75000	0.05327
125.75000	0.05037
125.75000	0.05391
125.75000	0.05439
125.75000	0.05568
125.75000	0.05343
125.75000	0.05343
125.75000	0.05552
125.75000	0.05456
125.75000	0.05359
125.75000	0.05198
125.75000	0.05504
125.75000	0.05149
125.75000	0.05327
125.75000	0.05359
125.75000	0.05133
125.75000	0.05037
125.75000	0.05375
125.75000	0.16474
125.75000	0.15894
125.75000	0.16087
125.73333	0.30359
125.73333	0.30246
125.73333	0.25865
125.71667	0.24334
125.71667	0.39911
125.71667	2.41602
125.68333	2.49995
125.63333	3.79797
125.56667	3.80441
125.36667	3.81005
125.05000	3.81053
124.61667	3.81166
124.18333	0.36448
123.80000	0.09982
123.45000	0.04892
123.26667	0.06567
123.20000	0.11915
123.15000	3.79894
123.08333	3.81118
122.98333	3.80715
122.80000	0.09805
122.60000	0.00220
122.51667	0.00269
122.50000	0.00655
122.45000	0.04054
122.36667	0.05713
122.21667	0.05117
122.00000	0.28812
121.68333	3.78975
121.43333	3.79942
121.26667	3.80280
121.16667	3.80876
121.08333	3.80973
120.98333	3.81247
120.88333	3.81746
120.80000	3.81295
120.73333	3.81649
120.71667	3.81923
120.70000	3.81907
120.68333	3.82036
120.66667	3.81859
120.65000	0.80632
120.61667	0.22095
120.60000	0.13026
120.58333	0.13445
120.58333	0.12108
120.56667	0.17649
120.51667	0.08371
120.45000	0.15008
120.31667	0.14653
120.21667	0.09160
120.15000	0.07807
120.13333	0.17601
120.10000	0.15668
120.06667	0.13574
120.03333	0.12124
119.96667	0.15733
119.90000	0.09128
119.85000	0.90362
119.81667	3.80200
119.78333	3.80667
119.75000	3.81198
119.68333	3.81134
119.61667	3.82503
119.58333	3.82036
119.55000	3.82181
119.50000	3.82245
119.38333	3.82165
119.21667	3.82326
119.06667	3.82294
118.93333	3.82519
118.88333	3.82761
118.86667	3.82584
118.83333	3.82503
118.78333	3.83035
118.70000	3.82793
118.61667	3.82664
118.56667	3.83309
118.53333	3.82825
118.46667	3.83325
118.38333	3.83244
118.30000	3.83260
118.23333	3.83518
118.16667	3.83534
118.10000	3.83615
118.00000	3.83196
117.93333	3.83212
117.91667	3.83325
117.91667	3.83309
117.91667	3.83357
117.91667	3.83518
117.90000	3.83486
117.88333	3.83792
117.81667	3.83776
117.78333	3.83792
117.76667	3.83727
117.73333	3.83695
117.71667	3.83727
117.70000	3.83695
117.68333	3.83969
117.63333	3.83985
117.51667	3.83776
117.33333	3.83953
117.28333	3.84017
117.26667	3.83824
117.25000	3.83776
117.21667	3.83985
117.18333	3.83808
117.15000	3.84114
117.11667	3.84017
117.06667	3.83840
116.98333	3.84050
116.90000	3.83631
116.85000	3.84001
116.83333	3.83711
116.78333	3.83969
116.73333	3.84146
116.63333	3.83695
116.55000	3.83711
